batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,equalized_odds,1 - accuracy
281,0.9947609130722,0.0037688857207,4,66,0.1351050281524658,0.19234683156838844
539,0.4096195582972,0.0014614146338,2,269,0.21572949647903444,0.1716776992226094
714,0.9999588515351,0.0046426386069,3,64,0.09203291654586793,0.2154415842290094
301,0.9996150917748,0.004907263713,3,65,0.11717929363250731,0.206535469035469
33,0.9953365025141,0.0036089857233,4,64,0.12723440647125245,0.205460289966278
582,0.0387496336331,0.0003356147463,1,83,0.1605511474609375,0.15002604411287046
34,0.8860756723356,0.0331617619862,3,253,0.023267920315265655,0.22754171302075496
34,0.8420436484553,0.0371157212566,3,246,0.00016568541526794435,0.24080952628856825
34,0.8742890156325,0.034398746712,3,239,0.010246165692806243,0.3472591577381997
34,0.951938565656,0.0294380746247,3,230,0.0351160204410553,0.338536799015841
35,0.9454175233104,0.0292989965052,3,228,0.053503948450088504,0.23285498083402273
526,0.1558490208903,0.0010597119829,3,71,0.17465428590774537,0.16489055530971702
34,0.7429293769829,0.0346194040057,3,438,0.0,0.34388077935982125
900,0.4300912433377,0.0152683361273,5,574,0.0,0.24080952628856825
34,0.886678480491,0.0331617619862,2,253,0.09988082528114318,0.22247414545318742
34,0.8869094915962,0.0332219487134,2,246,0.10337259411811828,0.22198274496178688
34,0.8874816285723,0.0332346600874,1,245,0.13811794281005857,0.19434356575075137
34,0.9321558448069,0.0332865269109,3,256,0.024838105142116547,0.24080952628856825
921,0.0402320288874,0.0695202977577,2,410,0.0,0.24080952628856825
217,0.6966025769503,0.0609459009151,5,409,0.0,0.24080952628856825
34,0.887823469011,0.0336461544052,1,251,0.1435189890861511,0.1889688964539264
435,0.6182493089424,0.0313142741224,3,206,0.09837751269340515,0.19603226923586206
193,0.4888227212062,0.0678987026873,5,198,0.0,0.24080952628856825
845,0.1137327180155,0.055204482602,1,995,0.0,0.24080952628856825
464,0.5372347649986,0.0732767298314,1,963,0.0,0.24080952628856825
962,0.1658029844256,0.0009078367561,5,387,0.2037907028198242,0.17395053495352897
440,0.5671483602947,0.0723386099223,1,1000,0.0,0.24080952628856825
632,0.2859097380484,0.0213235547463,3,145,0.17637674808502196,0.15042545319491427
919,0.8372960952586,0.0697861558445,1,976,0.0,0.24080952628856825
48,0.9721249703089,0.0911624413622,1,999,0.0,0.4471511616721197
41,0.8810982823105,0.0331617619862,4,253,0.005030732750892639,0.24080952628856825
63,0.689756520877,0.0334130847817,4,253,0.0,0.24080952628856825
60,0.475097185163,0.0331075109658,4,253,0.0,0.24080952628856825
917,0.2528729324812,0.0002112474838,2,84,0.15905024051666258,0.15042534945229552
43,0.8828609588978,0.0336282611277,4,247,0.0,0.24080952628856825
869,0.3577941791914,0.0001144897283,1,85,0.15955095291137694,0.15162310514106922
395,0.4821648605742,0.0285540793556,3,254,0.0,0.24080952628856825
603,0.7481965207707,0.050363997522,2,431,0.0,0.24080952628856825
32,0.9616184817567,0.0001504796723,5,71,0.14256447315216064,0.17987759597041034
