batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,demographic_parity,1 - accuracy
297,0.6205646954477,0.000210147218,2,697,0.17412739637674707,0.012685590417120075
979,0.3596079321578,0.0535361448362,4,65,0.14875820853041882,0.02141761548629395
652,0.7642785040662,0.0014379647071,3,136,0.17288342235214782,0.01684467626194992
94,0.005704017356,0.0050831004951,3,339,0.14468448043321117,0.017468160548285417
241,0.9708397453651,0.0329667406801,4,407,0.0,0.4805499728496606
98,0.9891474061843,0.0670310159762,4,366,0.0,0.5019864096867218
57,0.9595309591585,0.0031800182385,3,456,0.10744070735393148,0.35976016839700503
211,0.9899139321239,0.0190396747587,5,372,0.026843962048490842,0.5024022101025223
48,0.9833503269654,0.0120720517823,3,357,0.07484218755228952,0.41009451779482997
52,0.969293786869,0.0046224427183,4,357,0.06947951170079636,0.4778470538095928
119,0.9676625719655,0.0677806637556,5,377,0.0,0.5079928002924882
37,0.9821518090202,0.0127336668088,3,494,0.041872207982973614,0.4999074076077198
58,0.9650875388906,0.0144335406803,4,390,0.05520357582605247,0.4999074076077198
68,0.0839994836088,0.0023289876404,4,432,0.14861267132741032,0.01351697491135575
68,0.0223775742551,0.0069695598454,4,425,0.135768115795923,0.024534604243241054
67,0.2799847306314,0.0034317154663,3,429,0.14724587516802728,0.016220326626153893
67,0.184413851792,0.007426549202,3,426,0.14976061834078847,0.017053441819310677
67,0.3997710872178,0.0112525139451,3,426,0.14466986495437045,0.033892925984497266
67,0.3295646796182,0.0016659853595,3,424,0.15634988506183478,0.01622032662615387
277,0.0788153739624,0.0011246047718,1,788,0.17344900676246844,0.013309723715550947
895,0.7897473442105,0.011623077444,1,411,0.16513516049041893,0.014141108209786668
597,0.4199483890762,0.0062957704128,3,1002,0.031628843058239334,0.3732734655731534
36,0.9600715395265,0.0440779983826,2,74,0.10036841262922143,0.3075769998766877
34,0.9624168445569,0.064890115374,1,68,0.1262776167419824,0.09813733528613862
44,0.9594480367451,0.0515644117663,2,67,0.08132904176007619,0.39387830157861375
39,0.9581764972325,0.0670310159762,1,194,0.08873603255911307,0.20250367232677324
36,0.9664943050702,0.040514597654,2,98,0.08086965963470213,0.41082097866697237
36,0.9614550437214,0.0069005132765,3,174,0.07426107373653036,0.49200719970751194
40,0.960491288221,0.0104556062348,2,77,0.07472513879564675,0.4506123429120308
497,0.4323787825414,0.0004186695981,1,866,0.17373822793364524,0.012893490625020276
42,0.5683673516608,0.0062539376406,4,1014,0.03240343868732452,0.3875322613095766
242,0.5897873412338,0.0912677296139,2,140,0.0,0.47057076287045074
504,0.5630569413073,0.0065288077771,4,996,0.0,0.4506123429120308
697,0.6220026314841,0.0060499755002,5,962,0.019840231537818907,0.3645416568413447
54,0.5683746476391,0.0260492279244,4,1016,0.0,0.5075769998766877
41,0.5459024624192,0.0232750509025,3,952,0.0,0.5194500271503393
42,0.5555059304745,0.0991025520858,5,983,0.0,0.5493876570879693
33,0.968927955583,0.0559308427638,1,90,0.14862499212225277,0.033898334418625775
34,0.96718116058,0.083654284445,1,77,0.11579623031796833,0.1830002098472442
203,0.836270266563,0.0026409543209,5,612,0.15892351773200614,0.018300194054616536
40,0.0061553003676,0.007611823865,3,364,0.14685903037587802,0.02183795898676233
47,0.0007734236966,0.0080183077352,3,365,0.10827338627342023,0.13317144087175303
61,0.0006438580777,0.0069695598454,4,364,0.13796879879001414,0.1316094850954372
32,0.0062236407121,0.0069554774847,5,364,0.05562750068577853,0.30406541176572394
