batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,demographic_parity,1 - accuracy
297,0.6205646954477,0.000210147218,2,697,0.17191865172350043,0.013309074703455525
979,0.3596079321578,0.0535361448362,4,65,0.15453839472297465,0.030151154917023783
652,0.7642785040662,0.0014379647071,3,136,0.14671516706094598,0.019965342754104463
94,0.005704017356,0.0050831004951,3,339,0.12620263192012454,0.10030049260018041
241,0.9708397453651,0.0329667406801,4,407,0.0,0.5079928002924882
36,0.2127683083643,0.0225360596456,4,68,0.08009786833416332,0.22184358375825597
47,0.1425829067402,0.0236936895926,3,99,0.1310118324693405,0.1316099177701675
46,0.2318819578707,0.0989722494541,5,65,0.026521991938352585,0.45167455937487155
72,0.1548241260867,0.0588044233166,4,72,0.10745945451386045,0.22236063006094225
49,0.2041992528309,0.0162097634724,3,94,0.14036853592955706,0.02308384587260759
36,0.0787988191137,0.0608283050277,4,71,0.09964792317964814,0.2704885546716972
48,0.1138094344461,0.0762084522216,5,111,0.0,0.46059155289124065
64,0.1808335604449,0.0170400003907,5,71,0.1406699579638062,0.024952351695327744
37,0.2055398576953,0.0004373876766,1,67,0.17169223797592248,0.014141540884516912
33,0.2086388907382,0.009056964717,3,68,0.14774524717168375,0.016430390207705516
36,0.2073493495907,0.0174576182746,2,65,0.1464552469280633,0.020794131199958453
32,0.2063400434003,0.0165874264703,3,64,0.13853217922828415,0.025579946391600904
37,0.2080039356692,0.0128822960807,2,66,0.14697753436186098,0.014349657429782291
36,0.204100799696,0.0066767848851,3,66,0.15695682034799546,0.016428875846149514
277,0.0788153739624,0.0011246047718,1,788,0.17347687038056778,0.013101607170285634
895,0.7897473442105,0.011623077444,1,411,0.13794438978487794,0.018299112367790804
597,0.4199483890762,0.0062957704128,3,1002,0.0,0.4506123429120308
34,0.1986025027127,0.022620387987,5,77,0.04675182344335498,0.32256853026884247
32,0.3201915749812,0.0223493559245,5,72,0.08937071066914182,0.2286978004980086
36,0.4649511598922,0.022315497057,4,244,0.05539411398497496,0.3154999232002354
35,0.7300798261206,0.0221529413321,5,347,0.0009415919130498713,0.5275354198351077
38,0.2270015675441,0.0224970611284,5,73,0.06100990038478014,0.29635038865007646
32,0.2983804408581,0.0222676734275,4,70,0.06067383920152982,0.34721022150782815
459,0.8791884290328,0.022403644233,4,66,0.13443094958861668,0.022457765537890383
497,0.4323787825414,0.0004186695981,1,866,0.17339853755903967,0.012477473871854694
34,0.1395353526322,0.022315497057,4,144,0.02021972954273224,0.4190342267345389
242,0.5897873412338,0.0912677296139,2,140,0.0,0.4701549624546503
34,0.1909445003034,0.0223328710935,4,76,0.061815200646718346,0.23432127396747587
34,0.1362507547556,0.0224653636405,4,133,0.04785659822550688,0.33285775169229903
34,0.17563686936,0.0223862965692,4,134,0.05434177190065383,0.2995939347656309
34,0.1893013271593,0.0224970611284,5,76,8.344650268554687e-09,0.5175562098558977
34,0.1513216981855,0.0223493559245,4,74,0.12014207911310777,0.13513902920770768
32,0.153571655916,0.0223493559245,4,74,0.053350246418831924,0.30790886139481355
33,0.1519952536894,0.0225056341332,4,74,0.10925871730075665,0.12891521954997504
203,0.836270266563,0.0026409543209,5,612,0.1293587592198993,0.018300194054616536
146,0.0220774808796,0.0049669654112,5,74,0.15954335178841245,0.014141108209786668
68,0.0211801144707,0.0034975072033,5,74,0.13887603406201712,0.015181474598748256
67,0.0145840919174,0.0044930917049,5,74,0.1465178000475421,0.015595976990357818
465,0.0001010824443,0.0041533321824,5,74,0.17303682766628992,0.016219893951423602
35,0.0237075866293,0.0223455476279,4,74,0.13104917230028096,0.040760771978253785
33,0.1944731959629,0.0226418746148,4,64,0.06606385531200265,0.3116508487996521
33,0.1864922036057,0.0229640281852,4,67,0.0671596573293209,0.34824301608900987
33,0.1831130199792,0.0225360596456,4,69,0.061074687107042835,0.3135280081169779
539,0.4096195582972,0.0014614146338,2,269,0.17151361444231236,0.014556908625587072
34,0.190849512896,0.05835899774,4,73,0.09827527391639623,0.22766825097730403
36,0.1912632501209,0.0587179456491,4,74,0.04965012517842379,0.31111130341099125
35,0.1893036188821,0.0568964159919,4,74,0.030510560075441995,0.42129841359810144
582,0.0387496336331,0.0003356147463,1,83,0.17294337901202114,0.013933208001886443
34,0.178855740037,0.0223862965692,4,134,0.0833673833175139,0.19884519114487895
35,0.1756015431688,0.0225771807852,5,135,0.06280937286940488,0.30999262289584867
37,0.1747971342261,0.0228571310519,1,81,0.14693230635740542,0.014973358053482922
37,0.1784140605196,0.022620387987,1,81,0.14739488559690386,0.017885258988276663
38,0.1732550031164,0.0229640281852,3,81,0.052159801071340384,0.3481398231658377
526,0.1558490208903,0.0010597119829,3,71,0.1712300743252942,0.014973141716117789
38,0.1676228404055,0.0224651463227,4,73,0.09209174609545505,0.21539370155395127
900,0.4300912433377,0.0152683361273,5,574,0.0,0.4780551703548582
34,0.1919618870306,0.0223328710935,3,78,0.14772500056660537,0.03244108592703805
32,0.1904448845074,0.0223366975346,3,76,0.1202244781318939,0.11393775108655442
34,0.1949726275335,0.0223412135239,4,80,0.0644986857067455,0.34107164877196094
32,0.1916023806713,0.0223574335363,3,77,0.14899435089844645,0.029738599561700486
921,0.0402320288874,0.0695202977577,2,410,0.0,0.5119656196659318
217,0.6966025769503,0.0609459009151,5,409,0.0,0.5194500271503393
36,0.1920458435169,0.0225360596456,3,78,0.15218157427780554,0.03929984575145866
435,0.6182493089424,0.0313142741224,3,206,0.08739213025028054,0.1950155871071584
193,0.4888227212062,0.0678987026873,5,198,0.0,0.5019864096867218
596,0.3568306704482,0.0991459328248,5,395,0.0,0.5275354198351077
621,0.2815060818953,0.081251959798,5,408,0.0,0.5198658275661396
962,0.1658029844256,0.0009078367561,5,387,0.16440671373045807,0.014349441092417158
598,0.3481905903444,0.0705010745163,5,405,0.0,0.5294292371295494
632,0.2859097380484,0.0213235547463,3,145,0.16443137206362954,0.017678440467202173
504,0.2834936682936,0.0843514782278,5,390,0.0,0.5098866175869297
159,0.4237813203372,0.0860909831148,5,404,0.0,0.5194500271503393
35,0.1909445003034,0.0223328710935,4,75,0.06724938260334909,0.3369136446139568
36,0.1910141778229,0.0225360596456,5,69,0.05857387840747833,0.3134209211212333
36,0.1904778233729,0.0223287274032,4,99,0.12922128534678257,0.12641457594631372
917,0.2528729324812,0.0002112474838,2,84,0.17214667143243728,0.015387860445092504
34,0.1912632501209,0.0222620948085,5,72,0.10043175262032134,0.16884720308237477
869,0.3577941791914,0.0001144897283,1,85,0.1618582041742224,0.027658299458507573
34,0.190849512896,0.0222480640962,5,65,0.05753254863348876,0.3379531456534578
603,0.7481965207707,0.050363997522,2,431,0.0,0.49759778989747766
32,0.1803096802658,0.0223862965692,3,134,0.05943260274150155,0.3265186342189464
36,0.3477535815563,0.0224651463227,2,67,0.14662869728424333,0.02142215857096188
959,0.0099039525899,0.0001330037572,5,856,0.1722646614593087,0.013517191248720884
36,0.3044149405688,0.0224578728263,3,67,0.11679683690269789,0.1303616511733057
36,0.3911631272598,0.0225360596456,1,67,0.1480173824185675,0.01684359457512421
36,0.3144831286018,0.0225233077282,1,67,0.15715957323258573,0.01725852964146408
36,0.4078896017157,0.0225598217892,2,68,0.13904699698993653,0.034723877804002656
501,0.4344636044526,0.0343406853747,4,551,0.0,0.5275354198351077
34,0.17563686936,0.0223862965692,4,129,0.02455670725215565,0.4015706092709214
32,0.156828411075,0.0223493559245,4,74,0.12391535009398605,0.13337934107965324
32,0.1734031173212,0.0223545092924,4,124,0.07206374461000616,0.348140255840568
32,0.1553905396301,0.0223872689422,4,74,0.11061814776424206,0.11443770673739453
355,0.9137569290511,0.034912055568,1,196,0.13636285035899193,0.0289046190190831
36,0.2314056048486,0.0587179456491,4,74,0.1137373572633122,0.1411739763456725
36,0.7562588845412,0.0586573392254,4,138,0.034672170877456665,0.4179720102716981
103,0.2833626254686,0.0005003261748,1,490,0.1740523312714967,0.013516974911355773
34,0.1796924237264,0.0223862965692,4,129,0.11181778305859277,0.148241718064819
441,0.1020683828299,0.0037946946911,5,771,0.14863321270455015,0.014557990312412783
698,0.1956795294808,0.0178447988104,4,129,0.15497026086305127,0.01538872579455306
105,0.5175676044407,0.0804624104669,2,720,0.006356437639756636,0.47100927870959086
211,0.1612045440022,0.0064508246249,4,976,0.0,0.49759778989747766
211,0.1600368785981,0.006436182823,4,995,0.02050035536289215,0.39115288345257127
73,0.9683951064253,0.0603661774514,4,122,0.04085674134167757,0.38283687513656295
193,0.3233842111614,0.0063096826632,3,992,0.11804355782541362,0.10873505379228583
129,0.1518645700608,0.0060750164958,4,1018,0.029054825901985167,0.44439805209836425
653,0.1304426508274,0.0060952541317,4,1007,0.031623900207606234,0.3905291828288706
306,0.0476978702502,0.0060617259682,2,1002,0.15771559507106292,0.015388942131918193
67,0.1124243460538,0.0060721613026,4,1006,0.021587212085723874,0.4202816279819402
49,0.0405913552936,0.0066761594153,4,1017,0.031246919184923172,0.44252695022726235
38,0.1084835138566,0.006436182823,4,995,0.03299999212225278,0.4144604221607343
289,0.0530304498219,0.0067863203221,4,997,0.0,0.46059155289124065
651,0.2517752574457,0.0061288530688,4,1023,0.033325041085481635,0.37743146973115754
34,0.178855740037,0.0224470770434,5,134,0.04915404076377552,0.33005293775324995
437,0.4393316641711,0.0319270642476,4,221,0.031690935709259724,0.38992819762850983
435,0.6114846899894,0.0313142741224,4,206,0.0,0.49759778989747766
429,0.4670488745075,0.03164950586,4,223,0.08938491919275486,0.19842939072907856
437,0.6983153814246,0.0321729074066,3,213,0.08330994213620821,0.2197572262088391
352,0.7010213367748,0.0316730321233,5,206,0.03064503798430615,0.41298240528209307
278,0.4893611579982,0.0322242842033,4,231,0.03365942180156707,0.3785936340566934
635,0.5692351355047,0.0311531987104,5,226,0.0521212637424469,0.30540908314061277
633,0.558307186187,0.0061288530688,4,1023,0.0641269109194929,0.2779669047098808
263,0.5097351558355,0.0321326461673,4,231,0.053787274252284654,0.32296161526130307
458,0.4999817362372,0.0321256003187,4,248,0.03359662418564161,0.4084313161316283
293,0.4983275690459,0.0320294086862,4,282,0.0,0.4780551703548582
443,0.5203604022687,0.0064490840709,4,1007,0.03395666913552718,0.36308635538604317
68,0.4944409638322,0.0321006771741,4,240,0.0,0.49200719970751194
725,0.5275737085407,0.0962149393336,3,78,0.05195306187326258,0.3007162930159808
449,0.5059740585559,0.0319909197093,4,244,0.03369363963603973,0.3781877851596894
34,0.1910966571939,0.0223328710935,4,76,0.11487364465991656,0.12745364431108447
33,0.1911958961213,0.0590319600914,4,76,0.1302525019555381,0.15864365125551388
34,0.1912632501209,0.0586512282405,4,76,0.04804738720258077,0.34252695022726243
34,0.1986025027127,0.0563471072558,4,76,0.05396641938975363,0.326102833803146
313,0.4943773457039,0.0025848473367,3,885,0.1456926672612176,0.015388509457187926
633,0.4887670837019,0.0113592322916,4,1023,0.0,0.5098866175869297
606,0.8003213569461,0.0134796891927,5,1024,0.0,0.5000925923922803
38,0.2156165320923,0.0259062129411,5,79,0.056590646035743486,0.30063430115459255
55,0.2787871937608,0.0751932182329,4,103,0.04085104086182335,0.431901324201012
50,0.6393712093228,0.0734252163505,4,102,0.0,0.5219448296451419
55,0.0066582397488,0.0758527343062,4,103,0.0,0.5219448296451419
54,0.0986067857177,0.0774413815197,4,104,0.05721460900523445,0.3609381253501961
518,0.6301280789225,0.0067391856058,4,998,0.0603070420975035,0.2803420726417604
662,0.2756971705786,0.0727614011707,4,102,0.12278348957950418,0.14262365302948027
586,0.2841723529316,0.0688321994316,4,102,0.0,0.4701549624546503
260,0.720637108461,0.0723758168821,4,103,0.02819145511497151,0.4237932160929039
36,0.5484094100762,0.0453418164634,4,68,0.05870507087219845,0.33109243879275096
793,0.2500518198771,0.0072989042556,4,564,0.14989279919049955,0.01767519540672504
36,0.2688514620807,0.0737440790874,4,68,0.084584232767423,0.2393017927877449
34,0.5320967065146,0.0717488144442,4,64,0.04229977036064322,0.3977215348703382
33,0.6093433322978,0.0730128565247,4,64,0.05269921072053187,0.31487622257653475
