batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,equalized_odds,1 - accuracy
322,0.0309676252559,0.000226239461,4,909,0.020019139349460598,0.011853124236058665
354,0.0332036047545,0.0002203544022,4,881,0.019675319393475853,0.011645656702888751
539,0.4096195582972,0.0014614146338,2,269,0.022833997507890065,0.014556475950856762
293,0.0316078986413,0.0002200689552,4,907,0.019553072502215704,0.012685374079754919
291,0.0191684374787,0.0002155948523,4,888,0.020867347965637845,0.01289305795029001
340,0.0063886251789,0.001098864883,4,876,0.018581017603476843,0.013101390832920478
582,0.0387496336331,0.0003356147463,1,83,0.019798195113738377,0.014556692288221961
338,0.006296687506,0.0007950548233,5,79,0.024070207277933756,0.014556475950856785
370,0.0063059616262,0.0011103639475,5,79,0.02328504820664724,0.016012426418253668
841,0.0057297580866,0.0007195915534,5,79,0.020722203453381858,0.014348792080321715
726,0.0052001990322,0.0007917439174,4,78,0.022926812370618187,0.015181041924017969
514,0.0008491923415,0.0010986011298,4,79,0.02784089396397273,0.014972276366657211
526,0.1558490208903,0.0010597119829,3,71,0.02856788660089175,0.015803877198258043
509,0.0026788465613,0.0008752539792,5,80,0.024497968206803004,0.01622011028878876
900,0.4300912433377,0.0152683361273,5,574,0.0,0.5024022101025223
299,0.0063886251789,0.001098864883,2,876,0.021184380849202475,0.014348575742956582
357,0.0065918207827,0.0011045027123,1,876,0.020579201728105546,0.01351740758608606
715,0.00498700229,0.0007662307141,4,875,0.022548038512468338,0.013725524131351374
295,0.0042295797413,0.0007608367965,4,873,0.022216372936964036,0.01518039291192257
921,0.0402320288874,0.0695202977577,2,410,0.0,0.49242300012331236
217,0.6966025769503,0.0609459009151,5,409,0.0,0.49200719970751194
303,0.0036610297361,0.0007540032316,4,881,0.02060240333278974,0.012685157742389786
435,0.6182493089424,0.0313142741224,3,206,0.022329766551653543,0.22308968698146633
193,0.4888227212062,0.0678987026873,5,198,0.0,0.49011338241307023
256,0.3259213754857,0.0754093059957,2,409,0.0,0.4780551703548582
161,0.2881277804524,0.0738232069471,2,1001,0.049108576774597165,0.45188245958277173
962,0.1658029844256,0.0009078367561,5,387,0.020695472508668898,0.01289305795029001
171,0.3535578852145,0.0706300633525,2,849,0.0,0.5194500271503393
632,0.2859097380484,0.0213235547463,3,145,0.024478890995184584,0.018716210807782095
161,0.0477354069055,0.0790195556362,2,408,0.0,0.4880343803340681
165,0.0350485095774,0.0705294864571,2,439,0.0,0.5098866175869297
330,0.0010057752564,0.0010676751811,4,876,0.02149832745393117,0.013309291040820681
340,6.90774997e-05,0.0010083628483,4,876,0.021827236811319987,0.014556692288221939
339,2.23533963e-05,0.0010082293354,4,893,0.02306762437025706,0.012477041197124427
917,0.2528729324812,0.0002112474838,2,84,0.02033763254682223,0.015180609249287703
373,0.0023507740776,0.0010168836961,4,940,0.020511261870463687,0.013933208001886443
869,0.3577941791914,0.0001144897283,1,85,0.041772568225860604,0.026826265952176454
351,0.3920671345261,0.0010888054067,5,886,0.0206978698571523,0.015390240156109014
603,0.7481965207707,0.050363997522,2,431,0.0,0.4999074076077198
340,0.0063886251789,0.0010762179771,5,876,0.022115357220172882,0.014556908625587072
338,0.0069812498942,0.0010870799393,5,876,0.024419609705607095,0.014348792080321738
959,0.0099039525899,0.0001330037572,5,856,0.03281145865718524,0.013725091456621107
767,0.006408425607,0.0010386078833,3,328,0.02274219741423925,0.013309291040820681
764,0.0064849985049,0.0010274916584,3,340,0.021453045308589932,0.014556692288221918
57,0.0702479041285,0.0002111608123,5,84,0.02354522595802943,0.016012210080888534
82,0.0521936303525,0.0002095831855,4,198,0.024761770913998286,0.015181258261383102
501,0.4344636044526,0.0343406853747,4,551,0.0,0.5394084471087592
340,0.0537054241622,0.001098864883,4,876,0.02474650591611862,0.014556475950856806
325,0.0818623952291,0.0010984525629,4,876,0.02345090284943581,0.013724875119255953
34,0.0054054603774,0.0010992951102,4,731,0.02402548516790072,0.014764159821391875
43,0.6813218560057,0.0011002230612,4,714,0.023566605895757674,0.014140459197691246
355,0.9137569290511,0.034912055568,1,196,0.027166983981927233,0.01642930852087978
42,0.142364475225,0.0010963543635,4,705,0.0247086097796758,0.014348575742956582
64,0.8480077164127,0.0010870164559,4,735,0.02274216984709104,0.013725524131351396
103,0.2833626254686,0.0005003261748,1,490,0.020951515436172484,0.01393299166452131
799,0.4246996957491,0.0160955021745,3,1014,0.0,0.49242300012331236
441,0.1020683828299,0.0037946946911,5,771,0.022757287075122194,0.014140459197691246
607,0.3839145964284,0.0223309611219,3,1018,0.0,0.48013417243386025
105,0.5175676044407,0.0804624104669,2,720,0.0,0.5294292371295494
625,0.6105800255974,0.0155293762925,3,1024,0.0,0.4999074076077198
832,0.4036730137775,0.0187337884801,3,990,0.0,0.48013417243386025
794,0.0430775187408,0.0226142018723,3,983,0.0,0.5079928002924882
256,0.3189466711101,0.077284605935,2,207,0.0,0.5394084471087592
869,0.4699320804041,0.0077495181304,3,1019,0.0,0.4506123429120308
596,0.4605025210135,0.0077565353546,5,1024,0.0,0.4506123429120308
597,0.5836516672267,0.0075092564757,5,1014,0.0,0.4724645801648924
603,0.6892626023951,0.0076359752808,5,1022,0.0,0.46059155289124065
269,0.132281469248,0.0460730497175,2,408,0.03303452332814534,0.4383462306459185
799,0.2219481543143,0.0134700317184,4,990,0.0,0.5493876570879693
253,0.1876905873641,0.0488437540987,5,419,0.0,0.4980135903132781
821,0.287748218805,0.0152683361273,4,423,0.002765945593516032,0.36662065892034673
357,0.0063307235401,0.0043000558595,4,876,0.02006112237771352,0.11933796439519644
340,0.0063886251789,0.0043955924903,4,876,0.025746600329875947,0.01497292537875261
342,0.0030005328557,0.0053858566178,1,301,0.02221587101618449,0.014141108209786668
894,0.0001216449214,0.0052501053109,1,462,0.0238469752172629,0.014556908625587072
283,0.0626634637209,0.0001568619929,2,307,0.021404259155193964,0.012893057950289988
276,0.0605284572592,0.0001485918895,2,283,0.020659573872884116,0.01414067553505638
275,0.0632426747069,0.0001851983931,1,95,0.020016503085692725,0.013100741820825035
289,0.0527132617038,0.0001353616304,5,881,0.02031707465648651,0.012477690209219827
831,0.2424061503809,0.0099212685909,4,416,0.023004180192947386,0.014349224755051982
821,0.2961863096524,0.0087654774635,3,423,0.020939033726851148,0.014557341300317361
817,0.1672660570156,0.009872374762,4,218,0.021531295279661813,0.013933857013981888
827,0.1237671451532,0.0096615882837,3,217,0.023722983648379645,0.0128926252755597
832,0.1847299847885,0.0097959418441,3,257,0.021476712326208753,0.013517840260816327
823,0.2688894127139,0.009847076586,2,229,0.02387104481458664,0.01455561060139623
725,0.5275737085407,0.0962149393336,3,78,0.0,0.5298450375453497
831,0.1665340163016,0.0096456234401,3,226,0.021803568303585052,0.013308858366090415
340,0.0063886251789,0.0010978190442,4,876,0.021186293413241707,0.012892841612924855
341,0.0065918207827,0.0015494545496,4,876,0.024825367828210196,0.013933208001886466
672,0.047207944054,0.000206808436,1,923,0.020357325921456018,0.013100958158190235
665,0.0466978865791,0.0002081784499,1,939,0.020292359093825024,0.013100958158190169
313,0.4943773457039,0.0025848473367,3,885,0.023424067596594496,0.013725307793986263
660,0.0428008333028,0.0002072444469,1,914,0.01953580677509308,0.011853556910788954
450,0.050315737432,0.0002071673805,2,967,0.02130309815208117,0.012685157742389786
744,0.0390091081989,0.0001686018367,1,893,0.02054487590988477,0.012269357326589358
209,0.3183551372084,0.0078189368627,1,1024,0.023463629931211472,0.016844243587219632
130,0.3240093664881,0.0085519380951,1,1020,0.020869013170401254,0.017052576469850145
70,0.4882241108882,0.0085816723484,5,1010,0.0,0.5079928002924882
258,0.4583279342826,0.0077490325565,4,1018,0.0,0.48244379014410227
363,0.4470580923809,0.0088041534836,5,1007,0.0,0.5394084471087592
172,0.4817306676356,0.008718998101,4,1009,0.0,0.5024022101025223
62,0.4580457268593,0.0079963490894,5,1017,0.0,0.5394084471087592
55,0.4834456975929,0.0089341624237,4,1014,0.0,0.5219448296451419
775,0.0366891560726,0.0002085253265,1,89,0.02347150668501854,0.015597058677183528
793,0.2500518198771,0.0072989042556,4,564,0.021125174313783645,0.012892841612924876
795,0.0379224192304,0.0002085575698,1,89,0.02274486124515533,0.015805607897179153
231,0.4521524946049,0.000150070534,5,1020,0.022050902247428894,0.013932775327156133
233,0.0412358181967,0.0001182865919,1,907,0.019833722462256752,0.013517191248720906
915,0.2951589262888,0.0066119680367,4,325,0.022637481490770977,0.015803444523527777
227,0.8273164965689,0.0001523347981,4,1020,0.02044919853409131,0.01247769020921985
976,0.3603359633198,0.0163222644592,1,278,0.022768092403809233,0.014556908625587072
340,0.0063886251789,0.0011827737179,2,876,0.022660773495833078,0.014348143068226316
454,0.1246000775699,0.0038598459083,4,160,0.024162347614765163,0.01642909218351467
81,0.0063886251789,0.0011703651644,2,742,0.022676167637109758,0.015804093535623197
628,0.0394484987405,0.0002573566703,1,1006,0.020494361718495686,0.012892841612924833
270,0.0401064333376,0.0001041023617,4,1002,0.020192827781041468,0.012685590417120052
270,0.0408547769,0.0001011661845,3,1006,0.020136188964049017,0.01247725753448956
498,0.6579712863223,0.00944846031,4,146,0.02340290571252505,0.016012426418253668
267,0.043425879738,0.0001005167829,4,1002,0.020280589163303376,0.012477473871854716
340,0.0063886251789,0.001098864883,4,860,0.017924663921197258,0.013517623923451173
636,0.3242047904472,0.0001266751472,4,80,0.02094556192557017,0.014764159821391875
744,0.03474966194,0.0001162895917,5,82,0.022949309398730598,0.01559619332772295
738,0.0334103717366,0.0001158666717,4,80,0.026526464273532235,0.01372574046871653
199,0.0374724946399,0.0001158980316,3,92,0.0220078244805336,0.014140675535056357
188,0.2461939552216,0.0409216311654,2,474,0.0,0.46059155289124065
227,0.0323945876231,0.0001162464686,2,89,0.0219042864938577,0.013100958158190212
753,0.0334048190943,0.0001162119958,5,85,0.023024248580137886,0.016013291767714245
588,0.1526816514889,0.0001271356585,1,112,0.02496767664949099,0.017052792807215278
340,0.0063886251789,0.001098864883,3,610,0.019401180992523828,0.012062106130784577
364,0.2034449398154,0.0042526599584,2,495,0.020725208769241967,0.013725091456621107
733,0.1597686694848,0.031534156064,2,249,0.012146080782016119,0.20612169842138622
296,0.3073615378608,0.0006343167147,1,541,0.021473164856433868,0.013309291040820704
340,0.0063886251789,0.001098864883,4,598,0.021978113303581875,0.013725091456621086
466,0.4884454816238,0.0011094511271,5,1008,0.02001379628976186,0.013724658781890841
399,0.5225062559919,0.0011128326857,5,1012,0.02119242449601491,0.017884177301450956
340,0.0062151146572,0.001098864883,4,814,0.021308667461077367,0.013101174495555323
628,0.0409372146149,0.0317887650799,2,225,0.024815464516480763,0.018092077509351177
621,0.2078800181557,0.0984325826781,3,277,0.0,0.5194500271503393
803,0.6304196192746,0.0013917449989,3,500,0.022532208015521367,0.013101390832920456
472,0.1514417350772,0.0131513130566,3,218,0.021504382789134975,0.01871750883197294
471,0.0215746527477,0.0131170821882,2,230,0.023412365218003592,0.015596842339818395
476,0.1388225336464,0.0130518059254,3,238,0.04311432093381882,0.019962314030992467
351,0.1295811181976,0.0131784275327,3,218,0.026511508226394653,0.017884177301450976
237,0.0172469179886,0.001098864883,4,860,0.020193239549795787,0.014973358053482922
340,0.0280652401624,0.001098864883,4,876,0.021212886273860934,0.012268924651859092
257,0.0354218493484,0.0001003238625,1,861,0.019970021148522695,0.013101174495555323
879,0.3042384006346,0.000188975132,3,861,0.019697468231121697,0.012893490625020276
303,0.0062151146572,0.001098864883,4,760,0.022838665544986727,0.016219677614058448
531,0.3286546160722,0.0002225760167,5,1007,0.02068265328804652,0.01393299166452131
944,0.490695052743,0.0014436380452,3,982,0.02132361953457197,0.0128926252755597
222,0.3646827688118,0.0162151725013,4,81,0.02374455432097117,0.017260693015115503
670,0.1765611712582,0.0327510640821,1,257,0.038526172687609994,0.016843810912489366
672,0.1710802814923,0.0319290190328,2,250,0.0587859849135081,0.027861872919104958
45,0.1764476348755,0.0330445551937,1,254,0.044688233733177186,0.03390179581646802
68,0.1596448963081,0.0333227129997,1,256,0.047567106286684674,0.03659909008504225
42,0.1711777258283,0.0330533862668,1,253,0.04431118369102478,0.11485350715319498
1022,0.2594121754683,0.0925450324862,3,1007,0.0,0.5493876570879693
630,0.158034834943,0.0323659799716,2,254,0.018454550703366598,0.43659562868719987
412,0.1731959459245,0.0318914870877,2,249,0.017042849461237592,0.21227281872443166
340,0.0064589404301,0.0011025177004,4,860,0.02223554750283559,0.013308858366090392
56,0.1440294703165,0.0002066778946,1,858,0.02217858533064524,0.013933208001886466
912,0.6501855402958,0.0001602316999,1,182,0.02015839765469233,0.015389591144013615
642,0.3218750954514,0.0083602316064,5,264,0.022058650602897006,0.014557341300317361
221,0.5098011891873,0.018540436892,1,105,0.02497526506582896,0.014348792080321738
43,0.9048669057664,0.0002066940701,1,860,0.02094661568601926,0.01372465878189082
43,0.1454766437041,0.0001895249523,1,810,0.021253207822640736,0.012893057950289988
340,0.0078795350787,0.001160263528,4,809,0.021072838703791303,0.013309723715550947
301,0.0063886251789,0.0011043803713,3,860,0.02686936830480894,0.014972492704022344
790,0.5181805172634,0.0058593389677,1,503,0.02334588269392649,0.014348575742956582
819,0.8660822071032,0.0058150379406,1,518,0.02200181881586711,0.014764808833487297
693,0.1343911367569,0.0069108428953,4,414,0.024021863689025244,0.014141108209786646
620,0.625686762354,0.0058654177451,1,540,0.026298608382542926,0.013516974911355773
637,0.6218435051405,0.0392186381003,1,555,0.04830940763155619,0.11643255358135689
635,0.7855810004064,0.0057496324133,1,508,0.022598439206679664,0.014349441092417137
635,0.8778987964457,0.0069112055824,1,546,0.02414080053567886,0.013517191248720927
597,0.0330654992276,0.0002183674959,1,888,0.02068009202678998,0.013308858366090437
650,0.041790264881,0.0002268700202,5,1018,0.021207758784294126,0.013309074703455548
340,0.0063886251789,0.001098864883,4,609,0.020391218612591425,0.013933424339251599
340,0.0063886251789,0.001098864883,4,610,0.02367376858989398,0.015595976990357818
590,0.255843599795,0.0002061325105,5,1018,0.020216414829095204,0.012893490625020276
590,0.3086951936386,0.0002055427013,5,904,0.021467215319474535,0.013725091456621107
437,0.7574403115985,0.0087990083065,3,97,0.022246925284465154,0.01621989395142358
878,0.673107591637,0.0004495464378,2,1016,0.020237829536199573,0.01268472506765952
340,0.0063886251789,0.001098864883,3,860,0.02129413684209188,0.014141324547151802
276,0.2604476891528,0.0002032336978,4,1010,0.021643085529406865,0.01351675857399064
179,0.768919581378,0.0001642946429,4,1022,0.02059417540828387,0.013308858366090415
184,0.6207009418532,0.0001614047965,4,1022,0.021303769449392954,0.013724658781890841
352,0.74124113472,0.0009651979065,1,1021,0.022203581035137178,0.013100958158190212
291,0.8220643673926,0.0003249901018,1,1017,0.01969122886657715,0.012269790001319647
342,0.0284748116432,0.0011097736133,1,1022,0.02071016555031141,0.012269140989224204
372,0.6102425449114,0.0015763840694,3,506,0.019393191486597062,0.01206167345605429
340,0.0063886251789,0.001098864883,4,821,0.022588104009628292,0.014972925378752633
432,0.4722299521291,0.0026785562813,4,1007,0.022774493942658108,0.014349008417686871
328,0.1597837618636,0.0087388581396,5,304,0.022774873425563176,0.015180609249287724
731,0.4804674237918,0.0030437826969,1,1016,0.02174184347192446,0.013933424339251576
738,0.2734047715982,0.0999967486933,4,91,0.022404895226160685,0.43044602274571053
716,0.1534311781599,0.0071785901602,4,852,0.005289834241072337,0.36807596037564816
312,0.4300945605582,0.0005684443398,2,919,0.020718678832054135,0.013309507378185837
705,0.7662665936145,0.0014674682056,5,1010,0.02250102733572324,0.015181907273478523
102,0.1894695080254,0.0026068828701,4,101,0.021875339001417162,0.012894139637115698
547,0.4239860884209,0.0001356935227,2,149,0.01966669062773387,0.014348143068226293
287,0.7954118599081,0.0001933000469,1,1023,0.020036353667577108,0.012685374079754896
370,0.8050744928993,0.0069845970759,3,597,0.02650417238473892,0.016636343379319428
851,0.2744014113988,0.0001701018797,4,844,0.021282547712326048,0.013309291040820704
341,0.0435163899122,0.0002057791979,4,846,0.019754059612751007,0.013516542236625484
330,0.7756823076546,0.0070206649212,3,446,0.03906690378983815,0.01538829311982277
496,0.8249317632091,0.0002840442578,3,223,0.022120486696561175,0.014556908625587095
791,0.1777811033839,0.0099429816222,3,353,0.025153297682603198,0.013932342652425867
639,0.1951230782428,0.0104963837362,2,388,0.02394112820426623,0.016014589791905065
501,0.3472289548962,0.0085647009293,5,353,0.020095725109179816,0.10936005244017728
922,0.3433755048568,0.000170440223,1,510,0.018762622276941934,0.01310095815819019
679,0.2546062336181,0.0018579128356,4,926,0.01959700584411621,0.012268275639763692
638,0.7174769090844,0.0088140742521,3,383,0.022110649446646372,0.014556692288221961
403,0.2396575784358,0.0089890023491,3,392,0.023903453598419826,0.015597275014548707
782,0.1841313519058,0.0152511145598,3,268,0.023906077692906057,0.0178833119519904
392,0.1596938139566,0.0315263380718,2,249,0.017659182349840798,0.21695522465553685
492,0.1621888583892,0.0314274348843,2,349,0.004526985188325247,0.3653732576729455
901,0.2026685724718,0.0009177922645,3,74,0.02163818180561066,0.01372465878189082
711,0.1597686694848,0.031534156064,1,249,0.021261951575676598,0.016637208728779985
398,0.1560834205205,0.0314078558402,4,72,0.02337207024296125,0.016428875846149514
439,0.1607939872489,0.0315021719558,4,77,0.025303978472948074,0.018924543690412566
799,0.1621863302645,0.031610452791,5,64,0.024892969677845635,0.01642801049668896
727,0.6385620205646,0.0315491346907,2,387,0.0,0.47057076287045074
204,0.0063886251789,0.001098864883,4,860,0.02701883316040039,0.014141757221882068
47,0.0062269594345,0.001098864883,4,860,0.024704184631506605,0.014140891872421513
959,0.6173159029406,0.0073032166763,3,604,0.02525505820910136,0.01663655971668456
938,0.2614623520905,0.0086806613468,3,423,0.036770695944627126,0.02037897979625347
825,0.7696934017822,0.0088608118105,3,437,0.02640009472767512,0.0160135081050794
800,0.6025710516146,0.0088002241005,3,424,0.02340631013115247,0.019546080940461775
735,0.6141109333914,0.0074217820295,3,596,0.02445777306954066,0.014141108209786691
815,0.6423722509538,0.0088501790563,1,775,0.02302430992325147,0.013101174495555345
713,0.5030582672379,0.0045120073652,1,527,0.021243058890104298,0.013932558989791044
923,0.2982149825693,0.0001529129029,1,576,0.019479169696569442,0.012684725067659497
383,0.2660400752115,0.0171506605281,2,125,0.02486623376607895,0.019132876573043033
922,0.6629702891907,0.0001361850444,1,297,0.02067517613371213,0.013101174495555323
922,0.3958027718207,0.0001515180357,1,333,0.019845030456781387,0.013308858366090392
922,0.6427482525395,0.0001428720538,2,152,0.020294546335935592,0.014348792080321715
722,0.175042166988,0.0042041725512,5,930,0.025182989488045378,0.01559749135191386
921,0.0545680835661,0.000141572857,1,560,0.020766096065441768,0.013100741820825035
621,0.2390610100646,0.0002124662893,1,249,0.02073501373330752,0.0139319099776956
340,0.0063886251789,0.001098864883,5,860,0.021767606337865196,0.015596626002453262
101,0.2797881134384,0.0003340660712,4,505,0.020333945751190186,0.013308425691360148
340,0.0052190480934,0.0010978190442,5,857,0.02112562234203021,0.013517191248720906
340,0.0063886251789,0.001098864883,5,876,0.019689303636550904,0.013309291040820681
525,0.092555618414,0.0004043640973,1,66,0.022026769568522772,0.012685157742389786
931,0.3013693882079,0.0001744995054,1,148,0.022568868348995845,0.014765457845582697
929,0.2917583336239,0.000171215072,1,466,0.020576977729797365,0.013308858366090437
340,0.0031222590706,0.001098864883,4,860,0.021722640345493947,0.012685157742389786
945,0.3351049379746,0.0001750449077,1,579,0.020831096669038134,0.012269357326589358
940,0.3368749474785,0.0001766459315,1,565,0.02045616582036018,0.013308425691360126
566,0.0370141197932,0.0817815089617,3,928,0.0,0.5493876570879693
939,0.3443984066888,0.0001734449517,1,301,0.020126319924990338,0.012269140989224225
942,0.8803701223333,0.0001820286147,1,607,0.019998152802387877,0.012893490625020276
859,0.9608749551304,0.0727080707286,5,108,0.017945361137390137,0.4475165552168674
662,0.9498819836529,0.0043660042219,5,851,0.02532544707258542,0.013517840260816306
590,0.2692848043376,0.0004129899074,3,101,0.02214775234460831,0.014556692288221939
811,0.2353388219728,0.00639083055,4,571,0.022226515909036,0.01622032662615387
802,0.2532815327201,0.0013730053852,1,917,0.021348442633946738,0.013516974911355773
150,0.5195098643187,0.0007521503914,5,96,0.023546629895766575,0.014764592496122142
754,0.497948077306,0.0046259840897,4,697,0.02486870934565862,0.012477257534489583
340,0.0063886251789,0.001098864883,4,868,0.021563513080279033,0.013725091456621107
808,0.6051476369737,0.0068171970445,4,738,0.011046947787205377,0.20478559885427733
834,0.1720367372675,0.0065072748061,3,67,0.02325516889492671,0.01351697491135575
340,0.0063886251789,0.0010936526764,4,860,0.021786910792191822,0.013725740468716507
340,0.0063886251789,0.0010993300996,4,860,0.020193944871425628,0.013101390832920501
922,0.3430659712151,0.0001034220756,1,328,0.022285679231087367,0.015181041924017969
340,0.0063886251789,0.001098864883,4,817,0.02117989684144656,0.012476824859759294
1002,0.4068004517847,0.0003433043131,2,318,0.02134691129128138,0.013517191248720906
613,0.3397549455124,0.0404923621828,5,729,0.0,0.5294292371295494
816,0.2681317745955,0.0086364284537,3,419,0.03997265746196111,0.016219893951423602
720,0.6747834365028,0.0101192758688,1,1023,0.019911297659079234,0.01372465878189082
519,0.9625356963212,0.0102489557879,1,975,0.021921191364526745,0.015389374806648459
535,0.7385799343199,0.013077721346,1,900,0.03766284734010696,0.017676709768281042
505,0.7113235881608,0.0094851657296,1,888,0.019125172744194667,0.01434965742978227
837,0.7255395275056,0.0126531713308,1,883,0.03738263671596845,0.01871556179568663
623,0.701416591786,0.0098167590211,1,857,0.02220987876256307,0.013724875119255953
648,0.0365028816909,0.0068632331228,4,87,0.025762984404961265,0.015388509457187926
515,0.7226440069945,0.0095024100442,1,863,0.023236516366402307,0.014140675535056357
616,0.2847208685618,0.0486677691833,3,210,0.0,0.48013417243386025
808,0.374025090394,0.0068171970445,5,738,0.02869750758012136,0.18794698003855131
711,0.1649206515302,0.031534156064,2,249,0.026290202140808107,0.12235781767519538
717,0.163857858038,0.031534156064,4,249,0.00925221915046374,0.2862829130258891
42,0.816251493305,0.0067862344781,5,807,0.0436051403482755,0.40011530781562
65,0.138863918028,0.0068027044575,2,346,0.043415014445781705,0.01767519540672504
139,0.1381798120638,0.0068106079462,4,69,0.023626145720481873,0.016011777406158244
370,0.924278905155,0.0068211326713,5,423,0.0243847851951917,0.017678224129837015
44,0.7514433675544,0.0067963181753,5,423,0.030035584668318432,0.1284901166274735
606,0.6663141073853,0.0242482680533,3,342,0.004614051183064779,0.3930239853236731
897,0.1985555492078,0.0160673803926,4,426,0.008034725238879523,0.2797183720180598
691,0.6581990854621,0.0027016795597,2,67,0.024494710812966027,0.01559662600245324
834,0.2479272055715,0.0154746730371,4,423,0.010492478807767233,0.28192047005782694
128,0.2200624988098,0.0321118301923,3,161,0.0393437256415685,0.1771404959750433
821,0.3371129541368,0.0153804736669,5,423,0.005913898348808289,0.35809675039643823
841,0.2697378154504,0.0153591425096,5,442,0.008560880521933238,0.3749366672363551
844,0.2650588165147,0.0152914319939,3,451,0.0027895040810108187,0.36308635538604317
349,0.7271253101379,0.0101665422839,3,892,0.0,0.4506123429120308
726,0.3886425445631,0.0530114990506,2,433,0.0,0.5119656196659318
349,0.7165479383236,0.0090816376656,3,902,0.0,0.4506123429120308
346,0.7056456931144,0.0096512836996,3,927,0.0,0.4506123429120308
370,0.712611489097,0.0091382187135,3,934,0.006795961658159893,0.3714023637020515
884,0.1480701700836,0.0590285922056,1,144,0.04165743018190067,0.01871664348251234
472,0.6312165422764,0.0086396685852,1,888,0.02147204304734866,0.013517623923451173
922,0.3433755048568,0.0001678569106,4,510,0.021632928401231766,0.014556475950856785
496,0.8408936716572,0.0023790086309,4,747,0.023303725073734922,0.014973141716117789
505,0.7728759501001,0.0083064892625,1,888,0.023030193895101546,0.014349873767147447
705,0.4749309238895,0.0086281285316,1,930,0.022125334044297538,0.012893274287655122
707,0.7899592785808,0.0080904137146,1,928,0.022206088652213414,0.016011777406158223
451,0.9149008191641,0.0081782519568,1,887,0.02225658918420474,0.013101823507650745
