batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,demographic_parity,1 - accuracy
297,0.6205646954477,0.000210147218,2,697,0.05854514241218567,0.044708496217341166
979,0.3596079321578,0.0535361448362,4,65,0.1007894371946653,0.09855508273822529
652,0.7642785040662,0.0014379647071,3,136,0.03286116023858389,0.15511042940803604
322,0.412513526121,0.0006441000446,1,166,0.10477318664391835,0.0461624996484518
815,0.8617159873378,0.0002361502231,3,752,0.026464214920997618,0.12226198022243806
925,0.3837167412653,0.0596107666961,2,65,0.10999580472707748,0.08982046162066974
150,0.1709107359706,0.0005901249311,2,70,0.15982040762901306,0.021420860546771038
1024,0.9367846473174,0.0044448572887,4,80,0.007094515363375346,0.3694709037060754
659,0.4104945693248,0.0117063616816,5,64,0.11947488288084665,0.08732738982478834
659,0.4262363360775,0.0063782393736,4,68,0.123583393295606,0.056562485802860406
176,0.5650710721095,0.0001467921737,3,463,0.08585325678189595,0.04720113533849224
277,0.0788153739624,0.0011246047718,1,788,0.16376392791668576,0.013932991664521333
895,0.7897473442105,0.011623077444,1,411,0.06013942857583364,0.1665752280736672
498,0.4997052812651,0.0008260624616,1,201,0.08831588526566822,0.061967025858805244
184,0.5249395800268,0.0002461496774,1,328,0.09085317949453989,0.04283587998468332
497,0.4323787825414,0.0004186695981,1,866,0.12028991629679997,0.052814873626528126
143,0.4893136075805,0.0143524519362,2,124,0.13109316031138102,0.030776369902280387
203,0.836270266563,0.0026409543209,5,612,0.03721349934736888,0.2071094948306187
682,0.8411544066865,0.0006865924239,5,174,0.02602340579032898,0.1201851415170874
342,0.3794140715116,0.0094428768473,4,67,0.13948190212249756,0.054060544175008274
539,0.4096195582972,0.0014614146338,2,269,0.10564283480246861,0.06529018412473149
540,0.6011431890687,0.0002228815534,5,87,0.054903152585029605,0.0420075242135596
313,0.4545499988336,0.0003879558517,5,696,0.09742105801900228,0.04408393024417998
582,0.0387496336331,0.0003356147463,1,83,0.12124657034873965,0.03909540694140068
841,0.3293608465041,0.0018412961777,3,115,0.12667477528254192,0.05759939079397976
507,0.5071325061685,0.0001639990325,4,291,0.08852118353048961,0.06300652689830628
526,0.1558490208903,0.0010597119829,3,71,0.14594727307558059,0.03181522192968602
571,0.1632290921883,0.0403526510329,1,155,0.15179639707009,0.025785899563214844
578,0.466940713799,0.0069166965864,5,247,0.12077533255020778,0.075270259453402
506,0.2774871972287,0.000458934893,1,239,0.1250069792071978,0.043874948349454046
799,0.0490666417774,0.000188798116,1,231,0.11566071708997092,0.03452138603023096
962,0.1658029844256,0.0009078367561,5,387,0.13830011785030366,0.04220979964996614
632,0.2859097380484,0.0213235547463,3,145,0.09656378875176112,0.037635346064066155
681,0.9252130831835,0.000225824127,2,160,0.01308853030204773,0.22770762437775965
442,0.5011312487499,0.0005315224917,1,162,0.0834506869316101,0.056767573625013765
363,0.5999613374055,0.0005315224917,5,119,0.06934502919514975,0.07091084520845185
917,0.2528729324812,0.0002112474838,2,84,0.03953800598780314,0.04366921151520527
683,0.4302554532778,0.0069425824515,4,336,0.09991118709246316,0.06903195519220492
