batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,equalized_odds,1 - accuracy
297,0.6205646954477,0.000210147218,2,697,0.010743889585137367,0.014764592496122142
979,0.3596079321578,0.0535361448362,4,65,0.00851742010563612,0.02578503421375431
652,0.7642785040662,0.0014379647071,3,136,0.008388521801680326,0.015180825586652836
94,0.005704017356,0.0050831004951,3,339,0.009088901989161968,0.01684467626194992
322,0.412513526121,0.0006441000446,1,166,0.008663161471486092,0.01580539155981404
815,0.8617159873378,0.0002361502231,3,752,0.00873442953452468,0.015181258261383102
925,0.3837167412653,0.0596107666961,2,65,0.01170773822814226,0.018923462003586855
150,0.1709107359706,0.0005901249311,2,70,0.008491755463182926,0.016012210080888534
1024,0.9367846473174,0.0044448572887,4,80,0.009815359488129616,0.015597058677183506
102,0.6765698196157,0.0001975638963,1,697,0.010225857701152563,0.012892841612924855
659,0.4104945693248,0.0117063616816,5,64,0.009681773837655783,0.018507877925151607
59,0.0030815114132,0.0057836649805,4,153,0.012111327983438969,0.016219677614058448
659,0.4262363360775,0.0063782393736,4,68,0.00954805463552475,0.013308642028725259
176,0.5650710721095,0.0001467921737,3,463,0.009800939448177814,0.013724875119255953
752,0.2330801595869,0.0255903600372,1,709,0.010827899165451526,0.02994606709487042
85,0.6624668076433,0.0001461455212,3,455,0.009759769402444362,0.013725740468716507
277,0.0788153739624,0.0011246047718,1,788,0.009876591339707374,0.01538829311982277
895,0.7897473442105,0.011623077444,1,411,0.011341529618948697,0.016219893951423602
498,0.4997052812651,0.0008260624616,1,201,0.010681786946952343,0.015805175222448887
81,0.801774956151,0.0054916470096,2,72,0.014371342770755292,0.017259827665654925
69,0.005704017356,0.0027189688569,1,229,0.011142853274941444,0.017258962316194372
544,0.3566148090088,0.0077072238861,1,64,0.010843950137495995,0.014763727146661586
635,0.4104945693248,0.0144818936694,1,74,0.011949564144015313,0.014972276366657211
184,0.5249395800268,0.0002461496774,1,328,0.010427835583686828,0.015804526210353463
