batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,equalized_odds,1 - accuracy
297,0.6205646954477,0.000210147218,2,697,0.033837451289097466,0.019756144522013398
979,0.3596079321578,0.0535361448362,4,65,0.019849411646525067,0.014764808833487297
652,0.7642785040662,0.0014379647071,3,136,0.059075619777043654,0.02100311309468439
94,0.005704017356,0.0050831004951,3,339,0.02720241968830427,0.12069310165043774
241,0.9708397453651,0.0329667406801,4,407,0.0,0.49011338241307023
780,0.3333347462171,0.0030875613833,4,258,0.02180155242482821,0.015180825586652813
876,0.128764398796,0.0001467196103,5,237,0.020132217556238174,0.013309074703455525
740,0.0339221239796,0.0001073561741,4,241,0.02201382021109263,0.01247725753448956
944,0.1904729521324,0.0001310734149,5,253,0.02198283026615779,0.014764808833487297
729,0.2973664920606,0.0029185564331,4,238,0.01991711457570394,0.014349008417686892
758,0.3515178815914,0.0002037380017,4,242,0.023336380720138553,0.014972276366657189
737,0.5341648956095,0.0002042619946,4,243,0.02200596109032631,0.01788374462672071
724,0.5020948975944,0.0025775062296,5,234,0.019481926163037615,0.015804093535623176
682,0.5399865404549,0.0001540815059,5,171,0.026144866148630774,0.017676060756185618
700,0.4947998179075,0.0001718026381,5,91,0.02113922362526258,0.014348792080321715
692,0.4869023765629,0.0032270325597,5,95,0.034660887966553366,0.014765025170852408
678,0.5089760559119,0.0002774907746,5,74,0.022279833257198334,0.01580430987298833
706,0.5200103821989,0.0542768220166,5,79,0.04151240040858587,0.028074099874308
681,0.525738544984,0.0170197845532,5,64,0.019401652614275615,0.01580495888508373
277,0.0788153739624,0.0011246047718,1,788,0.020963356147209802,0.013933640676616732
895,0.7897473442105,0.011623077444,1,411,0.11124588648478191,0.02183428125155491
597,0.4199483890762,0.0062957704128,3,1002,0.00472298264503479,0.3637100560097438
723,0.4993280924914,0.0059177097456,5,64,0.02647604246934255,0.01809164483462089
722,0.5008802948508,0.0031797565646,1,68,0.018990524609883628,0.014348575742956582
723,0.5113498585566,0.0012532354718,2,69,0.01933578699827194,0.014972492704022322
724,0.5020948975944,0.0011564174722,2,70,0.02007648969690005,0.01726004400302006
724,0.5074438019752,0.003146239417,1,68,0.021336291482051215,0.01351675857399064
717,0.5026926703525,0.0436232399244,5,64,0.02704330235719681,0.029110788528062214
733,0.5036977038849,0.0030867648493,2,68,0.02340097228686015,0.014764592496122164
497,0.4323787825414,0.0004186695981,1,866,0.02040222684542338,0.012893274287655122
