batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,equalized_odds,1 - accuracy
297,0.6205646954477,0.000210147218,2,697,0.009561629220843314,0.013100741820825035
979,0.3596079321578,0.0535361448362,4,65,0.011487206537276506,0.22703070476223441
652,0.7642785040662,0.0014379647071,3,136,0.008521787915378809,0.013516974911355773
94,0.005704017356,0.0050831004951,3,339,0.011657473817467689,0.01580604057190944
241,0.9708397453651,0.0329667406801,4,407,0.0,0.49200719970751194
614,0.9635152153239,0.0021162350506,1,343,0.010350653901696205,0.014556908625587095
626,0.9271266343528,0.0021707616328,2,419,0.009305729158222675,0.013101390832920478
599,0.9365173499928,0.0021163253694,2,350,0.008035139366984367,0.012269357326589358
634,0.7744033336628,0.002124659894,1,371,0.009411951526999474,0.014556908625587095
725,0.8988170695406,0.0021204494741,2,548,0.009761196840554476,0.014141108209786668
680,0.9442933164691,0.0021448585917,1,557,0.008621252793818712,0.013309291040820681
599,0.8067011585542,0.0022087413108,2,375,0.009517768397927284,0.013933208001886488
601,0.8422550868831,0.001431220428,2,406,0.0089292099699378,0.013517191248720884
494,0.9385943753029,0.0019919505267,2,95,0.009375953860580922,0.012269573663954514
358,0.9354437602545,0.00198383069,2,273,0.01019088802859187,0.013308425691360148
371,0.9365173499928,0.0020213218021,2,132,0.01113415090367198,0.01518104192401799
640,0.9448729621539,0.0020931531933,4,412,0.012421831488609314,0.014349224755052004
646,0.9442933164691,0.0020900596792,4,393,0.011642533168196679,0.013725091456621107
658,0.9436886850454,0.0019907113703,3,395,0.011603930592536926,0.013933208001886466
277,0.0788153739624,0.0011246047718,1,788,0.008025632984936238,0.012892841612924855
895,0.7897473442105,0.011623077444,1,411,0.010358529165387154,0.014348792080321738
597,0.4199483890762,0.0062957704128,3,1002,0.0,0.4506123429120308
509,0.9368294366399,0.0021190042318,2,350,0.011269290931522846,0.014141324547151802
638,0.973266128133,0.0002065015446,2,756,0.0099256313405931,0.012269357326589358
541,0.9652624143424,0.0007902942762,2,735,0.008092232793569566,0.012061457118689157
757,0.9908615717102,0.0003682341779,2,774,0.010494028776884079,0.012685590417120075
743,0.9650771939223,0.000293588178,2,724,0.008904658164829016,0.012684941405024653
494,0.9939214845805,0.0001429896974,2,811,0.008427006285637617,0.011645224028158463
494,0.9932175870154,0.0010733513419,2,722,0.009066158346831799,0.013724875119255953
497,0.4323787825414,0.0004186695981,1,866,0.008329200744628906,0.012893274287655099
616,0.9670740503318,0.0210845389248,1,933,0.012515125051140785,0.03285667000547334
242,0.5897873412338,0.0912677296139,2,140,0.0,0.4780551703548582
597,0.9674280122358,0.0659966406328,2,897,0.0,0.4780551703548582
594,0.9675981424513,0.0251779182024,2,908,0.0,0.4724645801648924
253,0.5161347206985,0.0095404887629,2,896,0.0,0.4506123429120308
260,0.6120604083026,0.0167648794809,1,961,0.011063582729548216,0.02641219623529716
251,0.6267556906347,0.0145065314196,1,911,0.007926351483911276,0.022458414549985806
48,0.1694635888514,0.0018593067532,1,860,0.00854646908119321,0.013725956806081662
43,0.1139259283395,0.0021940376933,1,856,0.01047791913151741,0.012269790001319647
203,0.836270266563,0.0026409543209,5,612,0.013474631868302823,0.013933208001886466
85,0.2546673782602,0.0020695081271,1,849,0.008606351958587766,0.012477041197124405
51,0.1101508387838,0.0022310207412,1,866,0.010832796432077884,0.015181258261383123
32,0.1837298958998,0.0020572675411,1,866,0.012475140299648047,0.01351740758608604
35,0.2310303125886,0.0020119270466,1,863,0.010666224546730519,0.014349224755052004
60,0.1834697712697,0.0019186957481,1,857,0.010878671146929263,0.01351740758608606
220,0.7142509068351,0.0201815356946,1,911,0.017050028964877128,0.03556088706973202
190,0.7715869121059,0.0166339990003,1,961,0.01208232417702675,0.028698665847469183
220,0.7751516630317,0.00219177223,1,934,0.00896245902404189,0.012685806754485229
539,0.4096195582972,0.0014614146338,2,269,0.010672772210091353,0.014141108209786668
199,0.5586388921057,0.0021667528545,1,940,0.01034136489033699,0.013100958158190212
112,0.9574506255573,0.0128097192755,1,931,0.007133923098444938,0.024749427246825783
107,0.901205040543,0.0121209242947,1,951,0.010568548087030649,0.018092510184081444
582,0.0387496336331,0.0003356147463,1,83,0.010175176989287138,0.015803877198258043
112,0.8191523878609,0.0134822949089,2,931,0.0,0.4506123429120308
114,0.8291303717612,0.0133250134035,1,911,0.006710454914718866,0.023912417981096445
122,0.8159921067747,0.0129780699647,3,870,0.0,0.5275354198351077
114,0.8188675502008,0.0131772720072,4,524,0.01642672885209322,0.25105085875117095
112,0.811651942902,0.0126975038267,5,544,0.006946269609034062,0.20083506222944308
526,0.1558490208903,0.0010597119829,3,71,0.010002052970230579,0.014765241508217564
111,0.8121025225221,0.013157225721,3,106,0.016079751402139665,0.01622032662615387
900,0.4300912433377,0.0152683361273,5,574,0.0,0.5194500271503393
114,0.8846613470676,0.0133250134035,1,558,0.015968036092817783,0.020172161275178957
123,0.9285547821677,0.0133091409498,1,127,0.010765913128852844,0.016844243587219653
118,0.8980619820033,0.0132817265308,1,555,0.012884929776191711,0.018510257636168113
126,0.865733145821,0.0126246569026,1,73,0.00895085190422833,0.015597491351913817
921,0.0402320288874,0.0695202977577,2,410,0.0,0.5075769998766877
217,0.6966025769503,0.0609459009151,5,409,0.0,0.48013417243386025
113,0.2660805394129,0.0132755794133,1,69,0.012349091935902834,0.016844243587219653
435,0.6182493089424,0.0313142741224,3,206,0.003531102277338505,0.30739181509212726
193,0.4888227212062,0.0678987026873,5,198,0.0,0.4724645801648924
53,0.5029486588584,0.0137767339858,2,1002,0.0,0.5298450375453497
390,0.3556939921021,0.0046595599911,5,1002,0.005268784426152706,0.22786273826856548
962,0.1658029844256,0.0009078367561,5,387,0.010015732422471047,0.014140891872421535
301,0.2592236779066,0.003967047176,3,1010,0.012852891534566879,0.019759173245125394
632,0.2859097380484,0.0213235547463,3,145,0.010500222351402045,0.014972492704022344
400,0.4594539910992,0.0043408884529,5,1002,0.013265215558931231,0.02059120675145649
272,0.1871656943825,0.0095388945034,2,991,0.0,0.4506123429120308
617,0.8425110130359,0.0050316969972,5,728,0.012167073413729667,0.01746902589774597
584,0.8511596472104,0.0055534271135,5,760,0.010829676687717438,0.018508959611977314
579,0.9363989953781,0.0054389850906,5,575,0.008782862033694983,0.01351697491135575
917,0.2528729324812,0.0002112474838,2,84,0.008864691760390998,0.014140675535056357
390,0.6955003975162,0.0049732068409,5,737,0.012409493699669838,0.01580539155981402
869,0.3577941791914,0.0001144897283,1,85,0.01193336360156536,0.028073450862212558
283,0.7240872202545,0.005414535201,5,579,0.011767164431512355,0.01892584171460341
603,0.7481965207707,0.050363997522,2,431,0.0,0.4980135903132781
114,0.8479283169337,0.0133250134035,1,699,0.010754669830203057,0.024332977818929957
67,0.9527945625767,0.0128097192755,2,931,0.005955252423882484,0.4175562098558977
959,0.0099039525899,0.0001330037572,5,856,0.008507679123431445,0.013100958158190212
402,0.8419659805111,0.0136080604727,1,697,0.011018857546150684,0.01705236013248499
63,0.8629774542448,0.01287065934,1,742,0.01872800923883915,0.028074965223768556
721,0.1073260412867,0.0128373338392,1,708,0.007990587782114745,0.016843810912489387
185,0.8559444334051,0.0128778148852,2,96,0.013151766546070576,0.017051927457754724
501,0.4344636044526,0.0343406853747,4,551,0.0,0.5394084471087592
65,0.2443600616086,0.0047250456463,4,1002,0.00980198048055172,0.1294292371295493
66,0.3611343953584,0.0047599022128,5,830,0.01269499696791172,0.19376775318502687
71,0.0437672149287,0.0046629379747,5,882,0.011608652397990226,0.10520767305366682
195,0.9644546883151,0.0047478034101,3,163,0.011600768566131592,0.01622032662615387
355,0.9137569290511,0.034912055568,1,196,0.013168135285377502,0.019548893326208617
74,0.3837756971415,0.0010872742662,4,1012,0.01131053753197193,0.014348792080321715
76,0.2654529734916,0.0011832122579,4,1006,0.009522153437137604,0.014141108209786668
103,0.2833626254686,0.0005003261748,1,490,0.010121236788108945,0.01393299166452131
442,0.2316506667126,0.0080027649342,3,989,0.0,0.4780551703548582
441,0.1020683828299,0.0037946946911,5,771,0.011291485279798508,0.015180825586652836
538,0.0872223514454,0.0111997561963,3,983,0.0,0.48244379014410227
105,0.5175676044407,0.0804624104669,2,720,0.0,0.5024022101025223
921,0.0746800908089,0.013372243119,3,977,0.0,0.5198658275661396
464,0.2280973115629,0.0123176636504,3,1004,0.0,0.5079928002924882
428,0.1545569880146,0.0127459027247,2,1018,0.0,0.4506123429120308
850,0.2306283095756,0.0127128807133,3,1008,0.0,0.4701549624546503
402,0.4619502830245,0.0068143620448,2,909,0.01292104721069336,0.01372465878189082
355,0.5086042395998,0.0083116503438,2,896,0.0020896732807159425,0.3649574572571451
349,0.4863501328696,0.006329411305,2,889,0.01029361253604293,0.014140675535056357
301,0.8401944294801,0.0129020504669,2,1013,0.0,0.4724645801648924
285,0.5026452762864,0.0085389765673,2,941,0.003920333087444305,0.35872045102013883
286,0.6554265269182,0.0069322711335,2,984,0.00928495698608458,0.0151821236108437
253,0.5555840404505,0.0085331279773,2,896,0.004916968056932092,0.2779669047098808
232,0.5696248938183,0.0082105988193,2,922,0.0,0.4724645801648924
114,0.6929132367738,0.0127800417812,1,911,0.010785783268511295,0.027657866783777286
135,0.0850217670857,0.012794103746,1,898,0.012185335718095302,0.028075397898498822
124,0.1269449562372,0.0128114449986,1,903,0.010747655108571053,0.025164362313165635
134,0.8003219838859,0.0129413547331,1,899,0.006334352493286133,0.021422591245692145
118,0.0822629241512,0.0128195547994,1,879,0.011427491903305054,0.028485573542805585
119,0.533054088694,0.012836900065,1,879,0.010871523432433606,0.019551056699860014
135,0.4363044860667,0.0128013724591,1,869,0.011240320466458797,0.021005276468335766
124,0.4456805979566,0.0128748947471,1,866,0.012380267307162286,0.022253975739927868
582,0.964904746919,0.0261368917527,2,198,0.01158961928449571,0.017675844418820485
970,0.3785735506886,0.0278107681218,2,201,0.013431193120777608,0.01954737896465262
580,0.4816025525578,0.0257030625156,2,197,0.010629136860370637,0.017467944210920284
579,0.4777348322218,0.0254771378762,2,201,0.013374431617558002,0.018091428497255757
575,0.4813197601176,0.0257246243148,2,195,0.010366756469011307,0.014556475950856785
807,0.032577597508,0.0308502354497,2,204,0.01345839649438858,0.015387860445092483
725,0.5275737085407,0.0962149393336,3,78,0.008691268786787987,0.27776354758664856
815,0.2271545284538,0.0283801065399,2,200,0.008050781302154064,0.01663655971668456
114,0.8267059237527,0.0129789122541,1,899,0.010394787369295954,0.02058731267888394
