batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,equalized_odds,1 - accuracy
539,0.4096195582972,0.0014614146338,2,269,0.01029188665561378,0.015389591144013615
56,0.4739861147741,0.0015467873698,4,593,0.012515756487846374,0.015805175222448863
40,0.4721363853228,0.0014909317211,4,589,0.014451546967029572,0.01871642714514723
112,0.4727212894484,0.0011756006794,3,565,0.011119665671139955,0.013517623923451193
582,0.0387496336331,0.0003356147463,1,83,0.011032153386622667,0.013932342652425867
119,0.4668676576179,0.0015660914713,1,567,0.008629217650741339,0.013517191248720906
119,0.4649818147887,0.0015806040867,1,565,0.009545902535319329,0.013308642028725282
119,0.130887480547,0.0016284486524,1,566,0.010589348897337914,0.01393299166452131
117,0.1361705075005,0.0016206595268,1,572,0.01118546910583973,0.013933208001886488
119,0.1092766128161,0.0016484158586,1,573,0.008155676629394292,0.013100958158190212
526,0.1558490208903,0.0010597119829,3,71,0.011183082684874534,0.014764376158756986
256,0.1934159357848,0.0016018911096,1,571,0.00804905891418457,0.013517191248720884
900,0.4300912433377,0.0152683361273,5,574,0.0,0.4724645801648924
213,0.1877494688975,0.0016018911096,1,571,0.009446015395224095,0.01393299166452131
119,0.4810434894172,0.0016361708272,1,175,0.010780636966228486,0.014141324547151802
119,0.0967694363922,0.0016066822549,1,143,0.008605589577928185,0.013101390832920478
119,0.4748611356737,0.0016623635465,1,160,0.008944022841751576,0.01393299166452131
921,0.0402320288874,0.0695202977577,2,410,0.0,0.4780551703548582
217,0.6966025769503,0.0609459009151,5,409,0.0,0.48244379014410227
119,0.4781475880481,0.0016574803445,1,167,0.009244250506162644,0.013308858366090415
435,0.6182493089424,0.0313142741224,3,206,0.009244699776172639,0.11235870465839248
193,0.4888227212062,0.0678987026873,5,198,0.0,0.48244379014410227
677,0.5009461366965,0.0861270819793,3,973,0.0,0.5493876570879693
619,0.4870777769114,0.0966398111533,3,1004,0.0,0.5493876570879693
962,0.1658029844256,0.0009078367561,5,387,0.009421342983841896,0.013932558989791021
851,0.4241093965574,0.0862828748017,2,439,0.0,0.49011338241307023
632,0.2859097380484,0.0213235547463,3,145,0.008154913317412138,0.01580474254771862
902,0.2659157524144,0.0959298990445,3,445,0.0,0.5294292371295494
904,0.2938637897879,0.0872133842639,3,410,0.0,0.5493876570879693
119,0.2430856105287,0.0016775049332,1,565,0.00936909969896078,0.012269140989224204
119,0.2835712734208,0.0016323592135,1,565,0.008098707115277649,0.013933640676616732
256,0.2676187562868,0.0016793590642,1,568,0.011456608586013318,0.013517191248720906
917,0.2528729324812,0.0002112474838,2,84,0.012708360888063907,0.014556259613491652
508,0.1880358215192,0.0213235547463,2,64,0.012190179340541363,0.016012426418253668
869,0.3577941791914,0.0001144897283,1,85,0.018016202747821806,0.027242499042707147
482,0.2779612666765,0.0217493488455,3,66,0.010289613716304302,0.016221624650344733
603,0.7481965207707,0.050363997522,2,431,0.0,0.5194500271503393
119,0.2099243848867,0.0016311744441,1,565,0.009069427847862244,0.014557341300317361
