batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,equalized_odds,1 - accuracy
369,0.1187030911574,0.0567810537947,1,223,0.012330569885671138,0.02183795898676231
915,0.2951589262888,0.0066119680367,4,325,0.013376127649098634,0.019342940154594656
414,0.2181076418345,0.0563387550994,1,224,0.011717185750603676,0.023086009246258987
976,0.3603359633198,0.0163222644592,1,278,0.009803112968802452,0.014348575742956582
91,0.0596894090201,0.0026601048305,3,369,0.011365756578743457,0.016636127041954295
454,0.1246000775699,0.0038598459083,4,160,0.008808335475623607,0.013932126315060777
92,0.0596894090201,0.0026601048305,3,370,0.010367503855377436,0.014349008417686892
683,0.5067724900316,0.0001036571606,2,939,0.009002292808145285,0.014141108209786668
717,0.9435501617626,0.0001015010184,4,932,0.007905079144984483,0.012892625275559722
453,0.966145228437,0.0001061992342,5,412,0.009448260348290206,0.013517191248720884
498,0.6579712863223,0.00944846031,4,146,0.0100150341168046,0.014557557637682517
664,0.1422369076238,0.0052776816671,1,983,0.009732051473110914,0.014140459197691246
469,0.5293819486337,0.0023502733533,5,986,0.0089292012155056,0.01892367834095201
305,0.4303218530348,0.0023140086553,5,981,0.013914487045258283,0.014765457845582697
457,0.2078103389479,0.0024289048988,1,989,0.008734665624797345,0.013724875119255953
48,0.310652492033,0.057876659447,1,276,0.024294909089803696,0.0727999030808604
100,0.6881900724556,0.0043855593387,5,987,0.015067599155008793,0.1318141402428603
188,0.2461939552216,0.0409216311654,2,474,0.0,0.4701549624546503
75,0.8204094526079,0.0002802281104,2,979,0.010205019824206829,0.012685590417120075
685,0.0627645024904,0.0026488548441,3,593,0.010301552712917328,0.01351697491135575
805,0.3334198233134,0.0012575315579,3,213,0.009845970291644334,0.013724875119255953
686,0.0628667653409,0.0026563474016,3,616,0.0103223267942667,0.013724875119255953
364,0.2034449398154,0.0042526599584,2,495,0.0098410090431571,0.015804958885083754
733,0.1597686694848,0.031534156064,2,249,0.010990744456648827,0.018716859819877495
296,0.3073615378608,0.0006343167147,1,541,0.00962630333378911,0.01434944109241718
735,0.2586595023862,0.0064681783849,2,1020,0.010457978304475545,0.014557124962952228
732,0.3386648015814,0.0065208611341,2,1023,0.00912814298644662,0.10707250114117961
238,0.6203850827126,0.0563705742287,1,70,0.013840047270059585,0.024121183538457203
234,0.6276092464264,0.0563455252939,1,75,0.012399664521217347,0.01705300914458041
238,0.7434764939714,0.0567427293728,1,75,0.00960718672722578,0.017467727873555106
621,0.2078800181557,0.0984325826781,3,277,0.0,0.5294292371295494
803,0.6304196192746,0.0013917449989,3,500,0.010643069446086884,0.014141108209786668
235,0.6165814994469,0.0564740324596,1,82,0.01144717987626791,0.01913092953675679
237,0.6557894930573,0.0509631817265,1,68,0.015179673582315445,0.020796294573609854
234,0.8620155318782,0.0565755278767,1,709,0.008443508297204971,0.2247505089336515
757,0.9843504834391,0.0001004154007,4,678,0.007924253679811954,0.01351697491135575
577,0.9865919126443,0.0001012248574,4,686,0.009183879196643829,0.01351675857399064
91,0.9865474025412,0.0001000028459,5,653,0.010337042389437556,0.01372465878189082
732,0.1698401792294,0.0060457618377,2,1023,0.0110942292958498,0.01372465878189082
74,0.0813030826826,0.0026601048305,3,629,0.01003910405561328,0.014141108209786646
85,0.1691338535152,0.0019493980875,2,633,0.012090371455997229,0.014972925378752633
752,0.9854721337529,0.0001013874754,5,226,0.008377296105027198,0.013308209353994993
85,0.1716644198752,0.0019504668711,2,633,0.010231505241245031,0.015180609249287703
222,0.3646827688118,0.0162151725013,4,81,0.01799670234322548,0.04553403960271807
757,0.9930305637793,0.000104310883,5,913,0.009908097237348557,0.021003545769414635
794,0.9942704409024,0.0001046629544,5,728,0.00944646392017603,0.011437756494988549
