batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,equalized_odds,1 - accuracy
392,0.6310770858132,0.0001003557645,2,785,0.016005250919948925,0.06904125769890597
381,0.6378769783165,0.0001113920678,3,646,0.0030751334266229105,0.11292529221769596
52,0.6376269323952,0.0001011174134,4,197,6.788312485723784e-05,0.39154445408347593
396,0.6194205924935,0.0001002866232,4,170,0.0018251347090258742,0.13561497141101717
399,0.6187473631387,0.0001007534673,4,168,0.000771734868035172,0.13516931643882735
396,0.6382343661334,0.0001081716514,2,137,0.0023297460422371376,0.17010304148701652
391,0.6190863152266,0.0001004436764,1,156,0.006534308195114136,0.1534636693845851
375,0.6258204561314,0.0001227975033,3,728,0.034018248175129745,0.060508695680391834
728,0.0674014876382,0.0005633803336,4,844,0.03080813832355268,0.014764808833487297
408,0.0804296422481,0.0006161196217,4,826,0.025968297087784968,0.013308858366090415
422,0.082654252836,0.0003862844505,1,833,0.02680639710390207,0.014764808833487297
310,0.0918946669439,0.0001903423336,5,165,0.026972044561848495,0.014972276366657234
852,0.0842447165328,0.0001812369655,3,170,0.028777928262045893,0.016429092183514647
840,0.0790423055825,0.0007299622727,3,155,0.02920304907993837,0.014556692288221939
886,0.0519616537433,0.0005474435751,1,152,0.027809178702759018,0.013516542236625462
382,0.6306821267641,0.0001050978012,3,717,0.0060763969927123095,0.1205987785592364
377,0.6305325962152,0.0001048546252,3,723,0.025209839714295933,0.07923031492230241
380,0.629192517287,0.0001052436611,3,724,0.014143513585581923,0.1031492230243531
378,0.6306321869506,0.0001052175553,3,730,0.027067350808418156,0.07755564737874829
725,0.5275737085407,0.0962149393336,3,78,0.06662940859794617,0.1688255693458607
380,0.6299266834059,0.0001018542302,3,662,0.005285152810992616,0.09982822813207826
380,0.6310824994865,0.0001051458925,4,194,0.0005792687878464209,0.17466819256621546
377,0.6317106189493,0.0001051353604,4,191,0.0006800774191365099,0.15762578395252694
375,0.6258204561314,0.0001216554534,3,770,0.043736048503355544,0.09565551303324456
313,0.4943773457039,0.0025848473367,3,885,0.07645263097502969,0.091695241226979
