batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,equalized_odds,1 - accuracy
297,0.6205646954477,0.000210147218,2,697,0.10390539318323136,0.1725069422674213
979,0.3596079321578,0.0535361448362,4,65,0.07633422240614891,0.1543565958236617
652,0.7642785040662,0.0014379647071,3,136,0.09728397727012635,0.17158589643619587
94,0.005704017356,0.0050831004951,3,339,0.08269400894641876,0.16590385190684592
241,0.9708397453651,0.0329667406801,4,407,0.0,0.24080952628856825
213,0.1795110072252,0.092394099215,5,65,1.3411045074462891e-08,0.24080952628856825
215,0.0934608491917,0.0558601958435,5,66,0.08225214332342148,0.19016456314360505
218,0.4894084357643,0.0652300207892,5,66,0.07448649853467941,0.2076092805883225
46,0.4458874886116,0.0538287270231,4,72,0.08920703828334808,0.23463630761534954
44,0.2081283924295,0.0592487762285,5,68,0.01469295471906662,0.22861665159569355
41,0.1147528598585,0.0838213619443,5,73,8.278936147689819e-05,0.24080952628856825
54,0.2568108517796,0.0676070511738,4,74,0.040587824583053586,0.24080952628856825
77,0.1711018779553,0.0583807527086,5,76,0.017891088128089906,0.22938446486350683
979,0.4928501651316,0.0633331784871,5,64,0.0933651864528656,0.1509166462010773
979,0.8109061843922,0.0629972704063,5,64,0.06292076259851456,0.1848540916654689
986,0.9318569532457,0.0041477307775,5,65,0.08841834366321563,0.16882168850731727
965,0.9166487411307,0.0007359008632,5,65,0.0842971533536911,0.16028383603233903
967,0.5054808198259,0.0001112890123,5,64,0.10131044238805771,0.15128531445896715
968,0.4978296610729,0.0141060853153,5,65,0.10043300837278366,0.15739692416339124
277,0.0788153739624,0.0011246047718,1,788,0.10685528516769409,0.17272206673404278
895,0.7897473442105,0.011623077444,1,411,0.082514688372612,0.1652590585225316
597,0.4199483890762,0.0062957704128,3,1002,0.0,0.24080952628856825
85,0.8175327326769,0.0597058555855,3,318,0.0,0.24080952628856825
77,0.7697963343021,0.0592077917427,1,80,0.06698961183428764,0.1558614721039871
81,0.9250895774815,0.0593556550514,3,110,0.040260329842567444,0.21992597681220438
75,0.9522522255459,0.0595903989043,3,88,0.025872648507356644,0.22474912677008488
82,0.821538509765,0.0598513119938,1,81,0.07357190176844597,0.15383439320565068
81,0.876441369938,0.0593876476943,5,75,0.02542836368083954,0.32359465061560866
83,0.7892356856293,0.0592950185015,4,155,0.0,0.24080952628856825
497,0.4323787825414,0.0004186695981,1,866,0.10034910440444947,0.1604374316949167
78,0.1699550207671,0.0586209924894,4,180,0.0,0.24080952628856825
242,0.5897873412338,0.0912677296139,2,140,0.013935565948486328,0.22898701746007136
43,0.1904088113436,0.0584104596829,5,68,0.041266702115535736,0.24080952628856825
39,0.1996273188228,0.0584512412968,3,69,0.09335550814867019,0.23663262211166405
45,0.2343164443574,0.0583807527086,3,69,0.028700044751167296,0.34432560884656693
44,0.1728994973356,0.0576806252358,3,251,0.0,0.24080952628856825
44,0.2200373176557,0.0578028412476,3,79,0.06813023686408996,0.239581025060067
1006,0.8086354248759,0.0778690143516,1,72,0.07898498922586442,0.15202242462721505
979,0.7919279183776,0.0651372712101,1,67,0.09951997101306916,0.15017964449102175
203,0.836270266563,0.0026409543209,5,612,0.09587772488594055,0.17287547848925094
979,0.7980880761774,0.0988257977743,1,72,0.08773405104875565,0.15202244348950938
80,0.8078768408929,0.0991340597389,1,65,0.05840119943022728,0.17395018128551065
79,0.8046871604783,0.0662705335951,1,66,0.07494577914476394,0.15423346748197048
79,0.8068667411541,0.0622772538211,1,64,0.11017056554555893,0.15908518910015917
80,0.7906997093788,0.098615931103,1,64,0.06412717550992966,0.1988895012847109
45,0.8124983120893,0.0997905626739,4,64,1.4901161193847656e-08,0.24080952628856825
109,0.8885867274246,0.0998327211079,3,64,0.030704665184020995,0.24080952628856825
60,0.8158373914603,0.0991340597389,4,64,1.1920928955078126e-08,0.24080952628856825
539,0.4096195582972,0.0014614146338,2,269,0.10976681858301163,0.17696043841253423
166,0.8721991350472,0.0997330263633,5,64,0.0,0.24080952628856825
339,0.4220827423052,0.0993803618873,4,64,0.025939057767391204,0.22324195872100067
52,0.4706112662146,0.0991792360035,4,64,4.470348358154297e-09,0.24080952628856825
582,0.0387496336331,0.0003356147463,1,83,0.10628372132778167,0.15027177736758573
248,0.9680039156385,0.0990471488115,3,114,0.0,0.24080952628856825
250,0.9762342437183,0.0963465554722,3,87,2.9802322387695314e-09,0.24080952628856825
40,0.971331265652,0.0762785432463,3,93,0.033649198710918427,0.24080952628856825
