batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,demographic_parity,1 - accuracy
297,0.6205646954477,0.000210147218,2,697,0.015530793666839602,0.1627714897175975
979,0.3596079321578,0.0535361448362,4,65,0.028199126124382023,0.1541106692304297
652,0.7642785040662,0.0014379647071,3,136,0.0056101977825164795,0.1583490974958041
94,0.005704017356,0.0050831004951,3,339,0.07920859634876252,0.16166570186031265
241,0.9708397453651,0.0329667406801,4,407,0.0,0.5496695891905473
302,0.7742149096209,0.0003796487099,3,69,0.007388914823532104,0.15951587658174485
554,0.8891113312704,0.0013026504153,3,64,0.009773499369621274,0.16317072432341892
334,0.8884937655316,0.0002314751337,3,76,0.004758590459823608,0.174073319058349
733,0.8441080177861,0.0002775010623,3,76,0.005530071258544922,0.16581175203929693
906,0.7555530938032,0.0002205640399,3,72,0.006368181705474854,0.1630478411915538
270,0.8978110082199,0.0009558245562,3,70,0.008195260763168333,0.16599614511291158
502,0.7694391407296,0.0009491545829,3,81,0.007744363546371459,0.15954675887310618
295,0.8649649010726,0.000304391044,3,69,0.006478244066238403,0.16578083673892058
278,0.9557981512462,0.0002375590784,5,76,0.0005597305297851563,0.24080952628856825
270,0.9332135846852,0.000227140572,4,74,0.00327698826789856,0.2234269176634446
263,0.921335774905,0.0002254598028,5,74,0.004026293158531189,0.20653581798791376
270,0.9311479934572,0.0002429906265,4,77,0.003212553262710571,0.22001846335678668
230,0.9936188593082,0.0002267857034,3,76,1.521110534667969e-06,0.24080952628856825
237,0.9850284829274,0.0002404905792,3,75,4.529356956481933e-06,0.24080952628856825
277,0.0788153739624,0.0011246047718,1,788,0.07145973324775697,0.1664259177732232
895,0.7897473442105,0.011623077444,1,411,0.007042208909988403,0.16062158898985252
597,0.4199483890762,0.0062957704128,3,1002,0.0,0.24080952628856825
334,0.8785370339209,0.0002314751337,3,68,0.0067516577243804925,0.16934365063107576
335,0.879603507637,0.0002390437607,1,67,0.0043496906757354735,0.17929420406965318
391,0.8791345420498,0.0002368245429,5,67,0.004297529458999633,0.16879092410529536
323,0.8778107393828,0.0002339318043,4,71,0.006115344166755676,0.16823805139673403
428,0.8780365539985,0.0002347769577,1,64,0.0035217189788818355,0.18552859787889725
443,0.8820281867279,0.0002374033277,1,65,0.004317947030067444,0.1888455889204392
730,0.8817118503362,0.0002290474142,1,68,0.004015339016914368,0.18810831842268966
497,0.4323787825414,0.0004186695981,1,866,0.01949847161769867,0.15672124377214197
491,0.8542059201276,0.000198508203,1,64,0.00465958833694458,0.17978568472580447
242,0.5897873412338,0.0912677296139,2,140,0.0032150477170944216,0.23832219326231305
564,0.8406926207641,0.0001448974947,1,64,0.004449432492256164,0.18285672088067298
391,0.8395732513904,0.0001285339368,1,64,0.004433399438858033,0.18190474088677683
383,0.8669126569387,0.0001945250885,1,64,0.002466633915901184,0.1807375892705234
413,0.8606064852368,0.0001848177935,1,64,0.004485322237014771,0.1806456261546082
500,0.8454505297961,0.0001949561223,1,64,0.004893290400505066,0.17760493000013958
670,0.7456657726338,0.0122101454909,3,331,0.010657662749290467,0.15902473073131754
666,0.7443155227065,0.0351849655726,4,267,0.0,0.24080952628856825
203,0.836270266563,0.0026409543209,5,612,0.00829478919506073,0.16455252884893606
668,0.7622096103103,0.0294470525962,3,501,0.0,0.24080952628856825
682,0.758975582545,0.0343096013003,4,164,0.009464700818061828,0.1833180737372354
686,0.7391772204887,0.0174422698626,4,158,0.011963321566581727,0.16099017708299143
