batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,demographic_parity,1 - accuracy
297,0.6205646954477,0.000210147218,2,697,0.04853757917881012,0.013932126315060755
979,0.3596079321578,0.0535361448362,4,65,0.04973149597644806,0.021625083019463864
652,0.7642785040662,0.0014379647071,3,136,0.026710259914398193,0.01788266293989498
94,0.005704017356,0.0050831004951,3,339,0.05214700698852539,0.01684467626194992
241,0.9708397453651,0.0329667406801,4,407,0.0,0.5194500271503393
678,0.8768439431209,0.0468944142864,2,74,0.029988387227058412,0.02225073067945076
326,0.7992772592304,0.0425537034115,3,114,0.043437379598617556,0.019962746705722755
979,0.9231062830279,0.0191297785234,2,94,0.012267184257507325,0.03264963514703365
362,0.8785474457229,0.0368429570371,2,92,0.03648058772087097,0.016220110288788735
398,0.7571471126209,0.0541603058426,3,90,0.03679329752922058,0.022664367721599764
317,0.8391270830807,0.0487029409126,1,239,0.046068981289863586,0.02474856189736525
814,0.8728867107796,0.0529245664792,1,217,0.050386765599250795,0.025164362313165635
575,0.8526531382601,0.0417439472299,2,75,0.021832427382469176,0.02557735034321922
919,0.9576289226936,0.014469360251,3,73,0.018383508920669554,0.03264747177338227
859,0.9661797440872,0.0006493466379,3,80,0.012735584378242492,0.03243957156548205
856,0.9939541111307,0.0006702276689,3,68,5.681216716766357e-05,0.4506123429120308
887,0.9461873877579,0.0154162915586,3,67,0.013444724678993224,0.029738383224335353
860,0.9462466596861,0.0023327316484,3,72,0.024073189496994017,0.02619953660536385
884,0.915369126451,0.0034427958961,3,67,0.02696915864944458,0.021002680419954078
277,0.0788153739624,0.0011246047718,1,788,0.05119544267654419,0.013101390832920501
895,0.7897473442105,0.011623077444,1,411,0.033483999967575076,0.02287291694159539
597,0.4199483890762,0.0062957704128,3,1002,0.0,0.4506123429120308
936,0.9291350419642,0.0880471790831,3,87,0.006685829162597657,0.41820262590293805
934,0.9346372182343,0.0263982854411,2,87,0.022256696224212648,0.028696502473817765
982,0.9234054005933,0.0192850634123,3,197,0.018631789088249206,0.03888880475769134
951,0.9350779519448,0.0810722099915,4,642,0.0,0.5079928002924882
943,0.9342209863479,0.0427519462755,4,943,0.0,0.4880343803340681
977,0.9276653572458,0.0259708580059,4,167,0.017674729228019714,0.027240768343786016
937,0.9349358714163,0.0397495765174,3,466,0.0,0.5394084471087592
497,0.4323787825414,0.0004186695981,1,866,0.04968684315681458,0.012893490625020276
621,0.921598608089,0.000673912701,1,79,0.013587281107902527,0.022873133278960546
242,0.5897873412338,0.0912677296139,2,140,0.0,0.4724645801648924
688,0.9227321522298,0.0007273490605,5,80,0.016915151476860048,0.023289150032126105
86,0.9230299425621,0.0006645439961,5,87,0.012596872448921204,0.015179527562462014
266,0.922355552093,0.0007500782925,4,103,0.01051192283630371,0.019338613407291882
44,0.9217969836204,0.0007070523314,1,80,0.0075571656227111815,0.016011993743523377
298,0.9213178759665,0.0007027209038,5,96,0.016134586930274964,0.02433319415629509
44,0.9219790069144,0.0003122816593,3,64,0.011938807368278504,0.019132227560947634
36,0.9217969836204,0.0004496910682,3,68,0.009472587704658508,0.017259827665654905
203,0.836270266563,0.0026409543209,5,612,0.03273997008800507,0.018714480108860943
36,0.9219345788806,0.0004400610848,4,64,0.01009870171546936,0.01725917865355948
41,0.9201257775618,0.0004439992175,4,67,0.007225257158279419,0.01767627709355075
35,0.9180488026529,0.0004630922676,1,68,0.00779922902584076,0.018926274389333697
36,0.9181649503172,0.0001261309213,4,69,0.008511355519294739,0.018090779485160313
33,0.9195636416614,0.0001025156823,1,65,0.011832597851753234,0.023707330158943062
41,0.786569393275,0.0005632430641,5,67,0.0483552873134613,0.015388509457187926
53,0.9053970257523,0.0005496594386,4,67,0.018235406279563902,0.014971411017196656
60,0.8404439921218,0.0006576104933,4,67,0.02531910240650177,0.013932558989791044
539,0.4096195582972,0.0014614146338,2,269,0.05010955035686493,0.014973141716117789
41,0.1919301909727,0.0007014677162,4,67,0.05102043151855469,0.014349008417686871
47,0.8095585599838,0.0008851701356,5,67,0.04100241959095001,0.014556692288221939
47,0.8896573264095,0.0008663775419,5,67,0.008795395493507385,0.015595327978262418
582,0.0387496336331,0.0003356147463,1,83,0.05051500499248505,0.015180825586652836
41,0.9197886619377,0.000626727828,4,79,0.012011069059371948,0.017052143795119858
41,0.9209342322579,0.0003269459982,4,177,0.007805681228637696,0.01642865950878436
41,0.9200431947056,0.0001533462366,4,73,0.004762816429138184,0.019131794886217367
41,0.9210365060922,0.0002860155427,4,73,0.01286144256591797,0.01663655971668456
41,0.9202961546513,0.0001336740663,4,73,0.010526132583618165,0.01642974119561007
526,0.1558490208903,0.0010597119829,3,71,0.04981082081794739,0.015180176574557414
41,0.920183516609,0.000600983547,4,77,0.01421569287776947,0.015596626002453262
900,0.4300912433377,0.0152683361273,5,574,0.0,0.49011338241307023
41,0.9200000975007,0.0001697383507,3,73,0.015589931607246399,0.018300410391981648
41,0.9200431947056,0.0001829513278,1,78,0.016011542081832884,0.020381359507270002
43,0.9174721161292,0.0002066782207,1,80,0.010363194346427917,0.016636343379319452
43,0.9174964140661,0.0002653450282,1,83,0.008877921104431152,0.01705214379511988
921,0.0402320288874,0.0695202977577,2,410,0.0,0.4701549624546503
217,0.6966025769503,0.0609459009151,5,409,0.0,0.5275354198351077
43,0.9176579781763,0.0002974810268,1,82,0.014209309220314026,0.016221840987709846
435,0.6182493089424,0.0313142741224,3,206,0.03822507560253143,0.23920054690085907
193,0.4888227212062,0.0678987026873,5,198,0.0,0.4724645801648924
371,0.0595137906497,0.0784564072599,3,1012,0.006261670589447021,0.4838990915994038
354,0.0509033035858,0.075649401487,3,723,0.00815015435218811,0.4389699312696191
