batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,1 - accuracy,equalized_odds
597,0.4199483890762,0.0062957704128,3,1002,0.4506123429120308,0.0
778,0.5688197290359,0.0001210510985,1,1020,0.011021523404457834,0.009035005141049624
501,0.1466836091078,0.0142118763061,4,337,0.19032128262097045,0.005500020738691091
134,0.8018849970339,0.0129413547331,1,899,0.017467727873555126,0.005627586133778095
434,0.8259680547527,0.012079942054,3,514,0.2763919686916565,0.0021569601260125635
108,0.0665287338135,0.0004838377295,5,885,0.011645656702888774,0.006255590915679931
443,0.8049572274103,0.0126466606969,5,515,0.21591572361603578,0.0050638003274798395
392,0.8902811245207,0.0129076748348,3,514,0.2705707628704507,0.003972304705530405
457,0.9438966358958,0.0078659626432,2,950,0.2874106797103676,0.0006473608314990998
