batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,demographic_parity,1 - accuracy
297,0.6205646954477,0.000210147218,2,697,0.13369356890519457,0.01622032662615387
979,0.3596079321578,0.0535361448362,4,65,0.11767823547124863,0.01871426377149581
652,0.7642785040662,0.0014379647071,3,136,0.10320624311765036,0.02453698395425763
94,0.005704017356,0.0050831004951,3,339,0.13290667037169138,0.016636127041954295
241,0.9708397453651,0.0329667406801,4,407,0.0,0.5098866175869297
517,0.9885093671141,0.0002840639609,4,488,1.3265013694763184e-05,0.4506123429120308
536,0.988582785551,0.0004357004555,5,333,4.750490188598633e-06,0.4506123429120308
812,0.9709470771999,0.0006713554979,4,345,1.6402204831441244e-05,0.4506123429120308
602,0.9805306455457,0.0007844168787,4,408,5.102157592773437e-06,0.4506123429120308
764,0.9803262542994,0.0016083652877,5,329,3.956755002339681e-06,0.4506123429120308
845,0.9878891693335,0.0001205663615,5,415,1.2262662251790365e-05,0.4506123429120308
738,0.9710561718343,0.0005061136932,5,344,7.076064745585124e-06,0.4506123429120308
320,0.9927773283976,0.0019149893547,5,630,7.798274358113607e-07,0.4506123429120308
252,0.3067795026564,0.0026645900431,4,133,0.16080018331607182,0.0170519274577547
243,0.1631649726398,0.0080335275085,3,132,0.1320217822988828,0.015180609249287703
254,0.2400096851466,0.0666142357488,4,132,0.0,0.4701549624546503
249,0.1685509776645,0.0039824228849,5,133,0.13301971405744553,0.013309074703455548
244,0.2428676884342,0.0074672152353,4,142,0.1469858929514885,0.016013075430349112
615,0.0346477398666,0.0071788394182,5,130,0.16150885373353957,0.016844243587219653
277,0.0788153739624,0.0011246047718,1,788,0.16248481372992196,0.01518104192401799
895,0.7897473442105,0.011623077444,1,411,0.12335144480069479,0.023913283330557
597,0.4199483890762,0.0062957704128,3,1002,0.0,0.4506123429120308
51,0.9792007611212,0.0010116874963,5,65,1.0331471761067707e-07,0.4506123429120308
73,0.9798810880648,0.0010083372799,5,106,2.5331974029541016e-07,0.4506123429120308
41,0.9798647956938,0.0010600051947,5,261,2.88089116414388e-08,0.4506123429120308
151,0.9799318066873,0.0008794546946,5,141,6.695588429768879e-07,0.4506123429120308
179,0.9797264521698,0.0008985468512,5,210,7.54992167154948e-07,0.4506123429120308
50,0.9816367538418,0.0010689982828,5,185,1.7881393432617185e-07,0.4506123429120308
60,0.9798479481484,0.0126785740909,5,68,5.463759104410807e-08,0.4506123429120308
497,0.4323787825414,0.0004186695981,1,866,0.16107890903949737,0.01580474254771862
37,0.9798479481484,0.007980277748,1,64,2.0662943522135415e-07,0.4506123429120308
242,0.5897873412338,0.0912677296139,2,140,0.0,0.4506123429120308
32,0.9798456025261,0.0079810141352,2,66,1.9073486328125e-07,0.4506123429120308
33,0.9776776345084,0.0076297423545,4,79,4.967053731282552e-08,0.4506123429120308
42,0.9779688870688,0.0702289189081,2,65,0.0010111166164278981,0.47057076287045074
40,0.9786269168608,0.0482906035133,5,65,5.0663948059082023e-08,0.4506123429120308
33,0.8556656346287,0.0009544490145,1,954,0.03498613138993581,0.05364971951860609
33,0.86402462049,0.000756671565,1,931,0.03497425516446431,0.05884549401719017
32,0.854945498553,0.0008791683326,1,954,0.04324167569478353,0.05489690442864219
203,0.836270266563,0.0026409543209,5,612,0.043501852949460344,0.15203021800316285
35,0.8678275140654,0.0008252742446,1,926,0.04094773431619009,0.057602852191822
37,0.8625080058977,0.0002090141939,1,69,0.02899213433265686,0.052402967283300274
33,0.8561434241962,0.0002031978096,1,70,0.03460223178068797,0.05073890027063806
39,0.8613973150666,0.0005834063709,1,68,0.034783757229646044,0.04741184793213928
39,0.8564882126755,0.000133645575,1,546,0.048087833325068156,0.0332711723970829
32,0.8625080058977,0.0001300055209,1,68,0.0301275278131167,0.061759774663000463
