batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,demographic_parity,1 - accuracy
297,0.6205646954477,0.000210147218,2,697,0.08305374413728714,0.15561553136403436
979,0.3596079321578,0.0535361448362,4,65,0.06505988627672196,0.15294371566826653
652,0.7642785040662,0.0014379647071,3,136,0.09080933332443238,0.15583058981262576
94,0.005704017356,0.0050831004951,3,339,0.08095527976751328,0.15727364020777196
241,0.9708397453651,0.0329667406801,4,407,0.0,0.24080952628856825
525,0.9819570017104,0.0968656473343,4,65,0.016406874656677246,0.24080952628856825
107,0.9812306304343,0.0983889873856,4,64,1.1920928955078126e-08,0.24080952628856825
74,0.3591720004774,0.0772467819737,4,64,0.0457659062743187,0.2948635803426223
662,0.9793761239127,0.0795539705833,4,65,0.021028911769390105,0.24080952628856825
93,0.5421608560035,0.093209421528,5,64,6.55651092529297e-09,0.3423451528241948
389,0.4696903831321,0.0770726296741,5,65,0.022644701600074767,0.3311350791141211
443,0.7458591918111,0.0904862005214,5,65,0.015359644293785096,0.24080952628856825
905,0.8778691152871,0.0994193367542,5,64,0.007814579010009766,0.24080952628856825
243,0.9809721062253,0.0987650457781,2,421,0.0,0.5545835941045522
241,0.9809678660114,0.0999275996878,4,407,0.0,0.3423451528241948
40,0.9813513984769,0.0990782537018,2,427,0.0,0.4471511616721197
246,0.9812642925617,0.0001222534328,4,427,0.08467076420783996,0.19197901211374263
256,0.9813145759731,0.000259786463,5,420,0.10205021083354948,0.17213872670459499
259,0.9807344921909,0.0003895276317,1,722,0.04824618935585022,0.22714245012149203
277,0.0788153739624,0.0011246047718,1,788,0.08036468058824539,0.1540183288686283
895,0.7897473442105,0.011623077444,1,411,0.06278439670801163,0.15573855124753327
597,0.4199483890762,0.0062957704128,3,1002,0.0,0.24080952628856825
241,0.9617805274299,0.0968656473343,4,64,0.007909384071826935,0.3440799086008667
227,0.9628971136204,0.0226849170284,4,64,0.042834775447845454,0.24084023881928074
227,0.9633932356826,0.0231771486093,3,64,0.06740033179521561,0.20791640589544783
231,0.6997997420466,0.0248425694939,2,64,0.07631544589996338,0.15819545939306418
238,0.8744126085472,0.0170956504285,3,64,0.06598549306392669,0.18491421051301293
238,0.7934912321864,0.0170649048941,4,98,0.06287942141294481,0.17880250649711724
232,0.8670174156724,0.0161776062477,1,68,0.07677325189113618,0.16178872174381156
497,0.4323787825414,0.0004186695981,1,866,0.07030260354280474,0.15097806654692883
45,0.9951852921072,0.0349045863229,4,914,0.0,0.34388077935982125
242,0.5897873412338,0.0912677296139,2,140,0.013807361721992492,0.23546554594458788
80,0.9909956056165,0.0334806984228,5,866,0.0,0.24080952628856825
124,0.9712083279941,0.0352847315125,4,95,0.033299480378627774,0.24080952628856825
114,0.9708397453651,0.0338832040874,4,173,0.02756018191576004,0.24080952628856825
105,0.8156501826509,0.0375370640847,4,931,0.0,0.3472591577381997
67,0.9694347134856,0.0336198625654,5,218,0.0,0.24080952628856825
619,0.9410231228498,0.0843037985831,2,507,0.0,0.5518660373450792
633,0.9443913449986,0.07990172197,2,493,0.0,0.6551364196573777
203,0.836270266563,0.0026409543209,5,612,0.06272350907325745,0.1746251967808854
639,0.960613774214,0.0786948977883,2,542,0.0,0.44879478427382624
667,0.6369381494524,0.0898856046145,2,480,0.0,0.24080952628856825
613,0.8174044798292,0.0854106747002,2,411,0.0,0.45052954005049817
623,0.6409057942845,0.0896848608783,2,441,0.0,0.24080952628856825
621,0.4804528869215,0.0845525378545,2,429,0.0,0.24080952628856825
230,0.6300863304107,0.092080158933,2,66,0.04449083149433136,0.208931263347431
283,0.6299991168173,0.0920406092234,2,67,0.05927019596099854,0.18595694643598837
225,0.6201423545764,0.0907894847993,1,246,0.009100922942161558,0.22502328550232745
539,0.4096195582972,0.0014614146338,2,269,0.07128780752420426,0.15073249833728875
242,0.5897873412338,0.0912677296139,1,72,0.053995198309421545,0.18912165745998083
253,0.5894644997527,0.0920169590622,1,72,0.0678845426440239,0.1746566355099289
234,0.6321071673854,0.0909067938005,2,480,0.0,0.34388077935982125
582,0.0387496336331,0.0003356147463,1,83,0.07354561269283294,0.15036395268431196
190,0.6369152324122,0.0903838147963,1,234,0.02134567201137543,0.21403075063254703
191,0.6199321716159,0.0907894847993,1,142,0.027116680741310118,0.21964925280793546
147,0.6174193963381,0.0905175395006,1,189,0.021030786037445067,0.22186104543888976
216,0.6055572293046,0.0904862005214,1,64,0.047276676893234254,0.18887549037249635
691,0.6370983889561,0.0906035354984,1,145,0.07131099909543992,0.15736606073432421
526,0.1558490208903,0.0010597119829,3,71,0.07246251672506333,0.14965747016645217
213,0.5103890675607,0.0851886937551,1,190,0.03636187076568603,0.20773228632510068
900,0.4300912433377,0.0152683361273,5,574,0.0,0.24080952628856825
