batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,equalized_odds,1 - accuracy
297,0.6205646954477,0.000210147218,2,697,0.111533465385437,0.15371142047788752
979,0.3596079321578,0.0535361448362,4,65,0.041134425401687616,0.1892152380176332
652,0.7642785040662,0.0014379647071,3,136,0.08245738267898559,0.16786967550440607
94,0.005704017356,0.0050831004951,3,339,0.08383415460586548,0.1559841524661884
241,0.9708397453651,0.0329667406801,4,407,0.0,0.5520651665861247
710,0.0667127583737,0.0026575891403,5,72,0.10410488963127136,0.15223726615942185
852,0.4461787139072,0.0020569141477,5,67,0.10484590768814088,0.15073244646597939
667,0.2814107248996,0.0023487582239,4,77,0.11617142796516418,0.1509474011719521
729,0.1979109654261,0.0013663167353,5,74,0.11162570953369141,0.1522066055000187
466,0.5304423846202,0.0014974805129,5,64,0.09675092697143554,0.15493969535885704
642,0.4225747756666,0.0010648450636,4,74,0.09831348538398743,0.15079385266511014
470,0.3675859611388,0.0015597622565,5,71,0.09618671774864196,0.15601473296084073
735,0.3606760117311,0.0020366169117,4,74,0.10344663381576538,0.15159241618822455
923,0.8014146855795,0.039575663739,1,66,0.08705270290374757,0.16811489476160138
920,0.8979253045404,0.0839008140587,3,64,0.004278506934642791,0.34486358034262227
934,0.8140365896802,0.0497906194029,3,65,0.06974769353866576,0.17831208684502095
918,0.3497465398249,0.0871529212662,2,64,0.09782944917678833,0.15282091270115222
908,0.1760509002094,0.0698400730688,1,66,0.10289207696914673,0.15285162051629114
953,0.0401952547274,0.0931382713985,3,65,0.11713050246238707,0.1548170244278029
277,0.0788153739624,0.0011246047718,1,788,0.0869602084159851,0.15288223401995857
895,0.7897473442105,0.011623077444,1,411,0.08477904081344603,0.16473606840373306
597,0.4199483890762,0.0062957704128,3,1002,0.01400920867919922,0.223088396067438
989,0.9498264794226,0.0011048248235,2,71,0.024829785227775573,0.24080952628856825
982,0.8921713518645,0.0839862301879,4,90,0.0,0.24080952628856825
1003,0.9258580945183,0.0994371538921,1,142,0.0072245395183563235,0.24080952628856825
981,0.9990338159344,0.0008788144826,5,110,0.0024295426532626153,0.5518660373450792
1015,0.9735882231027,0.0421767126534,4,74,0.002106391191482544,0.6576548471758052
982,0.909526837321,0.0001619449408,5,617,0.03658190727233887,0.24080952628856825
992,0.9119080179156,0.0945224590302,2,304,0.0,0.44561553513649327
497,0.4323787825414,0.0004186695981,1,866,0.11151421070098877,0.15383433190319418
982,0.8921713518645,0.0963990025194,5,74,0.0,0.5536007931217511
242,0.5897873412338,0.0912677296139,2,140,0.0,0.24080952628856825
1003,0.8917050322083,0.0898567600664,5,70,0.0,0.4513132117922537
982,0.886472261661,0.0902198175851,5,237,0.0,0.6551364196573777
982,0.8870640625056,0.0952996320824,4,71,1.823902130126953e-07,0.3440799086008667
992,0.8890706364121,0.0839974455524,4,75,1.1920928955078126e-08,0.5528488383278802
990,0.2694880446354,0.0852812462311,4,747,0.0,0.24080952628856825
594,0.9019233566664,0.0001909855701,3,998,0.03819993019104004,0.24080952628856825
979,0.8401046555434,0.0727023377496,1,64,0.06981323897838593,0.2149495754286174
203,0.836270266563,0.0026409543209,5,612,0.08598926424980165,0.1799080255667082
982,0.8379792181697,0.0728015796317,4,65,3.457069396972657e-08,0.3440799086008667
597,0.3870219064856,0.0065447300345,3,1002,0.0,0.24080952628856825
507,0.9040343438803,0.0681300167141,3,1009,0.0,0.4471511616721197
513,0.8918316205131,0.0021036831261,4,1009,0.06669230043888093,0.30671861719765914
513,0.8962377869954,0.0142442229695,3,991,0.0,0.6576548471758052
559,0.6031749492953,0.0056029745816,1,1002,0.08664536833763123,0.15352727261409896
540,0.428929072117,0.0047716960284,2,1002,0.1033697772026062,0.1520838261107722
732,0.4346227114446,0.0575649329847,3,999,0.0,0.24080952628856825
539,0.4096195582972,0.0014614146338,2,269,0.09626470923423767,0.15134662163105278
64,0.68102541125,0.0054556239007,1,1002,0.11475636482238769,0.15454084743006896
152,0.4954485601424,0.0513632832735,3,1003,0.0,0.24080952628856825
138,0.7630930608986,0.0502154994077,4,1004,0.0,0.24080952628856825
582,0.0387496336331,0.0003356147463,1,83,0.0981447422504425,0.15343507371950485
43,0.2724012742796,0.0221162837673,3,1016,0.0,0.24080952628856825
66,0.0606077483386,0.0323384030033,3,1024,0.0,0.24080952628856825
41,0.210564714952,0.0223353888308,5,1008,0.0,0.24080952628856825
74,0.071282761506,0.0125555980923,4,1016,0.0,0.24080952628856825
51,0.4251719458609,0.0521846982108,3,1003,0.0,0.24080952628856825
526,0.1558490208903,0.0010597119829,3,71,0.10026669025421145,0.15146958964324234
56,0.8230976624779,0.0609002697705,3,1004,0.0,0.24080952628856825
900,0.4300912433377,0.0152683361273,5,574,0.0,0.24080952628856825
105,0.4279802340572,0.0062957704128,2,1002,0.09372941493988036,0.15269794468896264
785,0.305754415867,0.0063899691989,2,993,0.09085350155830382,0.15205307585547106
768,0.2899451166124,0.0064089209193,2,955,0.10442924737930297,0.1518688383957845
910,0.3095145941452,0.006335687912,2,723,0.10025451898574829,0.15239092784002964
921,0.0402320288874,0.0695202977577,2,410,0.0,0.24080952628856825
217,0.6966025769503,0.0609459009151,5,409,0.0,0.24080952628856825
909,0.0912583150494,0.0063923474425,5,718,0.02157832860946655,0.22321124619028812
435,0.6182493089424,0.0313142741224,3,206,0.07833853960037232,0.19406723313908944
193,0.4888227212062,0.0678987026873,5,198,0.0,0.24080952628856825
56,0.4085756269474,0.0611812848321,2,464,0.0,0.24080952628856825
70,0.0316100680795,0.0519795833256,2,476,0.0,0.24080952628856825
962,0.1658029844256,0.0009078367561,5,387,0.125083909034729,0.16384641886138893
74,0.0372103823939,0.0323384030033,2,782,0.0,0.24080952628856825
632,0.2859097380484,0.0213235547463,3,145,0.10048444747924805,0.15318937347380462
467,0.5366531780157,0.019855685988,2,417,0.08237164139747619,0.1744090348880768
111,0.5440889908333,0.0197549907585,2,485,0.04163284182548523,0.19290026543020555
484,0.4046104898984,0.0062957704128,5,1002,0.0,0.24080952628856825
487,0.4131657142804,0.0058686065274,5,1002,0.0,0.24080952628856825
323,0.4047491379783,0.0062885897748,4,1005,0.0,0.24080952628856825
917,0.2528729324812,0.0002112474838,2,84,0.09744493246078492,0.1532815063503686
476,0.3999932335181,0.0036443430043,4,1018,0.10477355122566223,0.1513158949536195
869,0.3577941791914,0.0001144897283,1,85,0.10321332812309265,0.16138937396422426
502,0.4175673140177,0.0012683616122,4,1011,0.11093831777572631,0.15085535317571244
603,0.7481965207707,0.050363997522,2,431,0.0,0.3472591577381997
971,0.138090712733,0.0064666220573,5,507,0.11539375662803648,0.1550935079378193
991,0.1746523430163,0.0064186002441,5,488,0.09765408158302306,0.15236026246505288
959,0.0099039525899,0.0001330037572,5,856,0.1413874650001526,0.1592396288504073
909,0.0225705973971,0.0063923474425,5,488,0.10332073688507079,0.1523909372711768
902,0.0464642931871,0.0064962915405,5,531,0.10717502236366272,0.15088599025724772
910,0.1719132770748,0.0064100210625,5,511,0.105005042552948,0.1534659277174247
597,0.4191678353084,0.0062881600567,3,1002,0.0,0.24080952628856825
501,0.4344636044526,0.0343406853747,4,551,0.0,0.24080952628856825
562,0.4588695805221,0.0062957704128,3,1002,0.015618817806243895,0.22367193415097608
585,0.4797611770859,0.0193252961097,3,1003,0.0,0.24080952628856825
588,0.4631352750823,0.0154397367933,3,1003,0.0,0.24080952628856825
447,0.4783748310454,0.0080585260767,3,1002,0.0,0.24080952628856825
355,0.9137569290511,0.034912055568,1,196,0.08498222470283508,0.21482723930328723
433,0.5405374593383,0.0191726262556,3,1006,0.0,0.24080952628856825
111,0.6916884924957,0.0250401060067,3,1000,0.0,0.24080952628856825
103,0.2833626254686,0.0005003261748,1,490,0.10191322565078735,0.15469427804757147
985,0.3206913148479,0.0630228299547,4,779,0.0,0.24080952628856825
441,0.1020683828299,0.0037946946911,5,771,0.08988903880119323,0.1551857728504435
1000,0.1686466899875,0.0676514723737,1,597,0.0,0.24080952628856825
105,0.5175676044407,0.0804624104669,2,720,0.0,0.24080952628856825
964,0.2444899574495,0.0729681673337,2,628,0.0,0.24080952628856825
956,0.382284619346,0.0840721763424,1,607,0.0,0.24080952628856825
753,0.3907287888851,0.083581865487,1,666,0.0,0.24080952628856825
385,0.3887704156607,0.0665136271005,3,625,0.0,0.24080952628856825
946,0.0624492280484,0.0771446432571,4,548,0.0,0.24080952628856825
62,0.0377382834703,0.0913533414082,2,433,0.0,0.24080952628856825
62,0.3065873753526,0.0949369167688,4,438,0.0,0.24080952628856825
459,0.3265472964141,0.0150017616237,4,575,0.0,0.24080952628856825
783,0.3549378784579,0.0568558258091,4,883,0.0,0.24080952628856825
777,0.5502757827591,0.0390734287822,4,882,0.0,0.24080952628856825
773,0.1037224857093,0.0265909803498,1,869,0.0,0.24080952628856825
960,0.2507137382822,0.0327778418615,4,935,0.0,0.24080952628856825
602,0.429262513624,0.0062957704128,3,1002,0.0323070764541626,0.22370264668168857
597,0.4214777419161,0.0063274788761,3,1002,0.0,0.24080952628856825
597,0.5087461150421,0.0063121751513,5,1002,0.0,0.24080952628856825
601,0.4502577363539,0.006302975703,3,702,0.08061391115188599,0.1523909325556032
585,0.4533200906931,0.0063030447511,3,714,0.10571673154830932,0.1550629227275934
598,0.4422611497932,0.0063159716413,3,709,0.09773539900779725,0.1514695519186537
585,0.4506887799778,0.006387096958,3,735,0.10108734130859373,0.15380365709707028
618,0.4512840256556,0.0063328904343,3,707,0.10652408838272096,0.1510702324325079
704,0.4967549349278,0.0482666580098,3,524,0.0,0.24080952628856825
796,0.0530672037485,0.0498893575099,1,512,0.0,0.24080952628856825
822,0.2748214778482,0.0312686385468,3,526,0.0,0.24080952628856825
684,0.0716620934017,0.0320378318893,4,510,0.0,0.24080952628856825
667,0.4650801046166,0.0442865707827,1,519,0.013582937717437743,0.22757242555146745
728,0.3045952018003,0.0315189193875,5,510,0.0,0.24080952628856825
725,0.5275737085407,0.0962149393336,3,78,0.037070153951644896,0.20914490712394906
726,0.42738738681,0.0529931104161,2,529,0.0,0.24080952628856825
597,0.4384995026098,0.0062957704128,3,1002,0.018356382846832275,0.22201634342352908
572,0.4348177066214,0.0062981699107,3,1002,0.013469164371490478,0.22425801392867264
266,0.4407919663385,0.0062957704128,3,1002,0.0,0.24080952628856825
245,0.4933009074282,0.0145073505176,1,523,0.11190727829933167,0.15656758680710775
313,0.4943773457039,0.0025848473367,3,885,0.09640274047851563,0.1514386884895867
265,0.4753584741373,0.0148034221132,1,511,0.1004149067401886,0.15322010486681142
54,0.8263155007683,0.0317734884833,1,523,0.046290334463119504,0.2224761684342523
258,0.4690474389123,0.0143343468018,1,518,0.0853529417514801,0.1552471413249856
614,0.0116940164028,0.0462108683503,5,437,0.0,0.24080952628856825
290,0.0871628866608,0.0618045823272,4,461,0.0,0.24080952628856825
772,0.0740608623319,0.0466230357696,4,476,0.0,0.24080952628856825
281,0.0718164973958,0.0543032828818,3,461,0.0,0.24080952628856825
520,0.0823660361679,0.0800630891687,4,453,0.0,0.24080952628856825
529,0.0845618032923,0.0982392661388,5,436,0.0,0.24080952628856825
303,0.0705992495351,0.0708756132684,5,444,0.0,0.24080952628856825
745,0.0935085121923,0.0521632982773,4,512,0.0,0.24080952628856825
536,0.4206312123018,0.0060387367651,3,1002,0.0,0.24080952628856825
556,0.4197711997775,0.0061925534104,3,1002,0.02224545955657959,0.2233955213745633
793,0.2500518198771,0.0072989042556,4,564,0.10132686853408812,0.15021038531517575
526,0.6354395793573,0.0058495824391,3,1018,0.015490373373031616,0.2249925729716149
279,0.443361413994,0.0226541100452,1,432,0.08858502745628356,0.15168451134019995
36,0.4786790021848,0.0235452621144,1,434,0.1448874807357788,0.16851366724121214
915,0.2951589262888,0.0066119680367,4,325,0.11588389158248902,0.15014896968489785
387,0.4431014133571,0.0247098682367,1,437,0.09852645158767699,0.15349642804732624
976,0.3603359633198,0.0163222644592,1,278,0.10794701337814332,0.15180725772043135
597,0.4411315275158,0.0062957704128,3,998,0.017779896259307863,0.22293483341387538
454,0.1246000775699,0.0038598459083,4,160,0.09924301505088805,0.15386500199374448
597,0.4772303726806,0.0062957704128,3,1002,0.0,0.24080952628856825
551,0.4701136405749,0.0062981699107,5,1002,0.0,0.24080952628856825
562,0.5285242228589,0.0062957704128,4,1002,0.009354077577590943,0.22238200786104975
551,0.5221039265519,0.0062957704128,3,1002,0.0,0.24080952628856825
498,0.6579712863223,0.00944846031,4,146,0.09978334307670593,0.1611434850955809
562,0.6666584707658,0.0057192567934,5,1002,0.0,0.24080952628856825
562,0.7762582659767,0.0057972860808,4,1002,0.006488414406776428,0.23045940343844537
562,0.610372895665,0.0057052695658,4,1002,0.034817698001861574,0.20678004225908414
576,0.4212874607598,0.0057785832401,4,1002,0.0,0.24080952628856825
289,0.7359994082659,0.005790893209,4,1018,0.046316131353378295,0.20681075478979674
177,0.8433830466016,0.0058432273415,4,997,0.031871252059936524,0.3276952756743176
188,0.2461939552216,0.0409216311654,2,474,0.0,0.24080952628856825
43,0.4696977799329,0.0320819168985,1,521,0.13595338702201842,0.16581152569176522
59,0.0108344868658,0.0042327379456,3,898,0.11401651382446287,0.1566595452074494
805,0.3334198233134,0.0012575315579,3,213,0.098419429063797,0.15371148649591765
59,0.0008533349028,0.0043132436698,3,923,0.09920767664909362,0.15279023789502832
364,0.2034449398154,0.0042526599584,2,495,0.09293505549430847,0.15340441777567523
733,0.1597686694848,0.031534156064,2,249,0.10609776496887209,0.15254454236490161
296,0.3073615378608,0.0006343167147,1,541,0.09730083703994749,0.15340441777567526
43,0.0045826742529,0.0040613251572,3,954,0.12352559208869933,0.15917815663324647
35,0.0064825499742,0.004660565778,3,908,0.1150346302986145,0.15801107103502313
562,0.7030850205455,0.0062957704128,5,1002,0.03688671708106994,0.19575662981351605
559,0.622628929806,0.0062957704128,4,843,0.017616169452667235,0.22364385762589353
567,0.6613319642431,0.0062957704128,4,804,0.034001035690307616,0.22364122162026354
621,0.2078800181557,0.0984325826781,3,277,0.0,0.24080952628856825
803,0.6304196192746,0.0013917449989,3,500,0.0899513292312622,0.15822635583114625
564,0.6605080145157,0.0062957704128,4,806,0.011553632020950317,0.22883163931068123
572,0.6182385814613,0.0062981699107,4,795,0.03060470342636108,0.21061910859815053
