batch_size,lambda_value,learning_rate,number_of_layers,number_of_neurons_per_layer,demographic_parity,1 - accuracy
297,0.6205646954477,0.000210147218,2,697,0.062423462867736826,0.17137072952941218
979,0.3596079321578,0.0535361448362,4,65,0.06251905530691146,0.15211453864148472
652,0.7642785040662,0.0014379647071,3,136,0.06355539560317994,0.1718620781495033
94,0.005704017356,0.0050831004951,3,339,0.08207809597253798,0.16181950029255418
241,0.9708397453651,0.0329667406801,4,407,0.0,0.5543844648635068
351,0.3537748696464,0.0001075140429,1,552,0.0661911991238594,0.1514080749859193
283,0.3510871666049,0.0001222920517,1,581,0.06848599791526795,0.15297439047439046
297,0.3603153087745,0.0002272626401,1,548,0.07693476378917694,0.1568132446126458
581,0.344689790655,0.0002754368997,1,545,0.06946735203266144,0.1566291061800044
305,0.3455179237039,0.0001586319355,2,589,0.08075729042291642,0.1684531098453254
296,0.3493304430148,0.0002515521663,1,617,0.07427634447813034,0.15248282965348836
292,0.3534220990345,0.0002122873315,2,624,0.07948670327663422,0.17296745103631334
831,0.345135589444,0.0002469418463,1,737,0.07013543546199799,0.15398797472150766
980,0.5467301081534,0.0227134960932,5,75,0.06097108662128449,0.1559840204301282
947,0.6241647651608,0.0307593339261,4,67,0.05189112782478332,0.1546636173881683
917,0.5012350410204,0.000469175438,5,77,0.05875495314598084,0.1599460594969577
924,0.5575908912981,0.0001314782282,5,71,0.058323344290256506,0.15447926203914228
924,0.6295963347647,0.0012148966664,5,74,0.05963507294654846,0.16581199253354945
979,0.4969433652463,0.0273423325036,5,66,0.055355156362056734,0.15417208014513403
277,0.0788153739624,0.0011246047718,1,788,0.08331876546144484,0.17023455451599165
895,0.7897473442105,0.011623077444,1,411,0.060522847473621376,0.15598421848421848
597,0.4199483890762,0.0062957704128,3,1002,0.0,0.24080952628856825
852,0.6067368680856,0.0758060628455,5,67,0.03226686835289001,0.18939939059699534
849,0.6053055429878,0.0438644709976,5,67,0.05527818411588668,0.1523907392170865
851,0.6038356931309,0.0342782987948,5,67,0.05451961159706116,0.1541108484222257
862,0.680886373718,0.0313130331593,5,67,0.060242136716842656,0.15328152049708935
855,0.7290653930198,0.0428116108621,5,67,0.05560723245143891,0.1534964657719149
859,0.9135030441483,0.054323958906,5,67,0.05471452236175537,0.16111305549928304
862,0.7816694272369,0.0437168897183,5,67,0.057360731363296516,0.15404920172884246
497,0.4323787825414,0.0004186695981,1,866,0.06944265604019165,0.16252567629813136
864,0.9898235753231,0.0925001056628,1,979,0.0,0.3423451528241948
242,0.5897873412338,0.0912677296139,2,140,0.0,0.24080952628856825
855,0.5234071778931,0.0742236593235,2,988,0.0,0.24080952628856825
845,0.4568234827892,0.0713027430289,2,997,0.0,0.24080952628856825
852,0.4395281456466,0.0844521904981,2,999,0.0,0.24080952628856825
847,0.3967179263597,0.0890302851538,1,987,0.0,0.24080952628856825
929,0.6203555956185,0.0713888921858,2,984,0.0,0.24080952628856825
815,0.9228401981441,0.0885144937785,3,68,0.04843505322933196,0.17115615678489932
580,0.9201304610643,0.0825839350825,4,67,0.03184551447629928,0.201100893091911
203,0.836270266563,0.0026409543209,5,612,0.05116456866264343,0.1633240747761706
748,0.5562045087103,0.0761050693023,3,65,0.04358866631984711,0.17093851891756087
733,0.5175127719073,0.0872590711867,3,68,0.05178346872329712,0.15730473469994427
742,0.5709359666648,0.0903108805415,5,70,0.0,0.24080952628856825
292,0.4436745987464,0.0780451440552,4,71,0.059960473775863644,0.1757012388000412
538,0.7373300695259,0.071657550614,4,64,0.047606755495071415,0.17619294108815067
32,0.7360688776299,0.0903655599019,5,581,0.0,0.24080952628856825
51,0.2686159122691,0.0903174263979,5,214,0.0,0.24080952628856825
73,0.6531669759906,0.0003027080554,3,985,0.07282945662736892,0.18003131895347463
539,0.4096195582972,0.0014614146338,2,269,0.07918592363595962,0.17456485158580967
33,0.5522343898517,0.0901947047454,2,85,0.0014488071203231814,0.23853696877648972
173,0.2817726171238,0.0970868470826,3,72,0.0016726195812225345,0.23816865418661823
829,0.4187743330701,0.0906975214456,2,323,0.0,0.24080952628856825
582,0.0387496336331,0.0003356147463,1,83,0.07466390877962112,0.1502103287282928
49,0.4379303304849,0.0899312638242,1,72,0.04923810929059982,0.17797188178924706
37,0.4517885995708,0.0900074322953,2,75,0.023165417313575746,0.3427444157234576
48,0.4259393220037,0.0901947047454,3,81,5.960464477539063e-09,0.24080952628856825
47,0.0288683193817,0.0894437150199,2,74,0.012990869879722594,0.23162746516039928
59,0.219318294284,0.0897911087672,3,76,0.003326653838157654,0.23869068704398044
526,0.1558490208903,0.0010597119829,3,71,0.07478711634874344,0.1652897757688177
47,0.3567408155146,0.0901107472221,3,72,0.006743935346603394,0.24084023410370717
900,0.4300912433377,0.0152683361273,5,574,0.0,0.24080952628856825
47,0.0472509553891,0.0894437150199,4,74,1.4901161193847656e-08,0.24080952628856825
73,0.0160068854285,0.099731602345,5,74,0.0,0.24080952628856825
454,0.0124021203933,0.0989080370826,5,74,0.0,0.24080952628856825
102,0.0935160311947,0.0971421820759,3,74,0.026926023364067075,0.3448170093379674
921,0.0402320288874,0.0695202977577,2,410,0.0,0.24080952628856825
217,0.6966025769503,0.0609459009151,5,409,0.0,0.24080952628856825
351,0.1287434461979,0.0988659340678,4,74,0.0,0.24080952628856825
435,0.6182493089424,0.0313142741224,3,206,0.01129552662372589,0.22351837149741344
193,0.4888227212062,0.0678987026873,5,198,0.0,0.24080952628856825
350,0.2590356500311,0.0090802577826,3,1001,0.0,0.24080952628856825
514,0.2940136775397,0.0100144478236,5,1006,0.0,0.24080952628856825
962,0.1658029844256,0.0009078367561,5,387,0.08632275760173798,0.1804305959994583
432,0.1996266874865,0.0054954130703,1,1012,0.07456646680831909,0.16102078115551172
632,0.2859097380484,0.0213235547463,3,145,0.06473911732435227,0.15423348162869122
283,0.3330724271138,0.0046786759099,1,1003,0.07282875329256058,0.15675148002992317
353,0.3157346469103,0.0076571596948,5,1010,0.0,0.24080952628856825
390,0.6569380808411,0.0217288510968,2,181,0.06256474196910858,0.15764247822631056
420,0.653709876051,0.0148498154709,2,183,0.05705495417118073,0.15656755379809273
379,0.6462065102196,0.0086243852461,2,187,0.06111443608999253,0.1606526976287455
917,0.2528729324812,0.0002112474838,2,84,0.06719363480806351,0.1511316480627858
381,0.6369250696308,0.0079969458714,2,188,0.06020948916673661,0.16135823703188973
869,0.3577941791914,0.0001144897283,1,85,0.05895233154296875,0.1518687959556223
383,0.6359637060344,0.0180009139704,2,182,0.05051510274410248,0.1538958324137965
603,0.7481965207707,0.050363997522,2,431,0.0,0.24080952628856825
399,0.0134559521937,0.0549372858715,4,205,0.0,0.24080952628856825
385,0.3445604981917,0.055092287281,2,205,0.0,0.24080952628856825
959,0.0099039525899,0.0001330037572,5,856,0.08347992599010468,0.17305992343417492
374,0.354989622551,0.0333958656712,3,435,0.0,0.24080952628856825
